cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2012-1175,,,2012-08-26,f
cve-2013-2273,,,2013-03-12,f
cve-2013-2305,,,2013-04-25,f
cve-2013-2331,2013-06-11,,2013-06-06,f
cve-2014-5185,,,2014-08-06,f
cve-2015-7002,,,2015-10-23,f
cve-2015-5858,,,2015-09-18,f
cve-2015-0094,2015-03-10,,2015-03-11,f
cve-2015-0403,,,2015-01-21,f
cve-2015-0426,,,2015-01-21,f
cve-2015-2508,,2015-09-15,2015-09-08,f
cve-2015-2554,,2015-10-30,2015-10-13,f
cve-2010-2380,,,2010-07-13,f
cve-2012-2033,,,2012-05-08,f
cve-2012-3002,,,2012-12-21,f
cve-2014-5199,,,2014-08-12,f
cve-2014-8522,,,2014-10-29,f
cve-2014-8587,,,2014-11-04,f
cve-2014-8593,,,2014-11-04,f
cve-2014-8746,,,2014-10-13,f
cve-2014-9176,,,2014-12-02,f
cve-2015-2577,,,2015-04-16,f
cve-2015-2610,,,2015-07-16,f
cve-2010-2419,2010-10-12,,2010-10-13,f
cve-2012-2037,,,2012-06-08,f
cve-2012-2038,,,2012-06-08,f
cve-2012-2049,,,2012-08-15,f
cve-2012-3013,,,2012-09-06,f
cve-2014-9103,,,2014-11-26,f
cve-2014-9235,,,2014-12-03,f
cve-2015-2625,,,2015-07-16,f
cve-2015-2658,,,2015-07-16,f
cve-2015-2762,,,2015-03-27,f
cve-2015-3046,,,2015-05-13,f
cve-2015-3068,2015-05-12,,2015-05-13,f
cve-2010-4488,,,2010-12-07,f
cve-2010-2947,,,2010-08-24,f
cve-2014-7169,,,2014-09-24,f
cve-2014-0762,,,2014-08-27,f
cve-2014-4910,,,2014-07-24,f
cve-2015-3070,,,2015-05-13,f
cve-2014-8609,,,2014-12-15,f
cve-2013-6729,,,2014-03-21,f
cve-2012-2051,,,2012-08-15,f
cve-2012-2055,,,2012-04-04,f
cve-2012-2060,,,2012-09-17,f
cve-2012-2062,,,2012-09-17,f
cve-2014-2216,,,2014-08-25,f
cve-2014-0569,2014-10-14,2015-04-13,2014-10-15,f
cve-2015-4545,,,2015-12-21,f
cve-2016-0876,,,2016-05-30,f
cve-2016-0037,,,2016-02-10,f
cve-2016-0365,,,2016-06-30,f
cve-2016-4581,,,2016-05-23,f
cve-2016-3068,,,2016-04-13,f
cve-2016-6346,,,2016-09-07,f
cve-2012-2082,,,2012-08-14,f
cve-2012-2101,,,2012-06-07,f
cve-2012-2103,,,2012-08-26,f
cve-2014-5994,,,2014-09-22,f
cve-2014-0819,,,2014-02-22,f
cve-2016-6464,,,2016-12-13,f
cve-2014-0943,,,2014-05-25,f
cve-2016-9479,,,2016-12-02,f
cve-2015-8880,,,2016-05-21,f
cve-2016-3983,,,2016-04-08,f
cve-2016-0398,,,2016-07-02,f
cve-2013-1191,,,2014-05-23,f
cve-2012-2111,,,2012-04-30,f
cve-2012-2114,,,2012-08-31,f
cve-2012-2125,,,2013-10-01,f
cve-2012-2127,,,2012-06-21,f
cve-2014-0949,,,2014-05-22,f
cve-2014-1249,,,2014-02-26,f
cve-2014-1313,,,2014-04-02,f
cve-2014-1319,,,2014-04-23,f
cve-2014-1327,,,2014-05-22,f
cve-2015-8761,,,2016-01-08,f
cve-2016-4017,,,2016-04-14,f
cve-2015-6432,,,2016-01-04,f
cve-2015-6552,,,2016-05-07,f
cve-2012-2181,,,2012-07-03,f
cve-2012-2203,,,2012-08-08,f
cve-2012-2205,,,2012-08-17,f
cve-2012-2247,,,2012-11-24,f
cve-2012-2263,,,2013-10-09,f
cve-2012-2273,,,2012-04-19,f
cve-2014-7116,,,2014-10-19,f
cve-2014-1684,,,2014-03-03,f
cve-2016-5480,,,2016-10-25,f
cve-2015-7438,,,2016-01-02,f
cve-2016-6484,,,2017-01-23,f
cve-2009-0276,,,2009-02-03,f
cve-2015-6320,,,2016-01-14,f
cve-2016-2286,,,2016-05-30,f
cve-2016-2111,,,2016-04-24,f
cve-2010-3297,,,2010-09-30,f
cve-2012-2286,,,2012-10-10,f
cve-2012-2309,,,2012-07-25,f
cve-2012-2346,,,2012-05-21,f
cve-2014-1692,,,2014-01-29,f
cve-2015-7439,,,2016-01-26,f
cve-2016-9450,,,2016-11-25,f
cve-2016-4232,,2016-09-08,2016-07-12,f
cve-2011-0881,,,2011-07-20,f
cve-2010-3518,,,2010-10-13,f
cve-2012-2366,,,2012-07-20,f
cve-2012-2381,,,2012-06-26,f
cve-2012-2385,,2012-05-22,2012-06-29,f
cve-2012-2388,,,2012-06-27,f
cve-2014-1782,2014-06-11,,2014-06-10,f
cve-2014-1783,,,2014-06-10,f
cve-2014-1812,,,2014-05-14,f
cve-2012-2399,,,2012-04-21,f
cve-2015-2723,,,2015-06-20,f
cve-2016-2443,,,2016-05-09,f
cve-2012-2407,,,2012-09-12,f
cve-2014-1854,,2014-02-22,2014-02-27,t
cve-2016-3373,,2016-09-26,2016-09-14,f
cve-2012-2410,,,2012-09-12,f
cve-2012-2411,,,2012-05-18,f
cve-2012-2424,,,2012-04-25,f
cve-2014-1817,,,2014-06-10,f
cve-2014-2099,,,2014-03-01,f
cve-2014-2151,,,2014-06-18,f
cve-2014-2190,,,2014-05-07,f
cve-2014-2235,,,2014-03-05,f
cve-2012-2469,,,2012-08-06,f
cve-2012-2513,,,2012-05-14,f
cve-2012-2523,,,2012-08-14,f
cve-2012-2528,,,2012-10-09,f
cve-2012-2539,,,2012-12-11,f
cve-2012-2553,,,2012-11-13,f
cve-2016-6560,,,2017-03-31,f
cve-2014-2434,,,2014-04-15,f
cve-2014-2397,,,2014-04-15,f
cve-2015-7442,,,2016-01-01,f
cve-2015-7444,,,2016-02-14,f
cve-2012-0037,,,2012-06-16,f
cve-2016-2789,,,2016-04-07,f
cve-2016-3357,,2016-09-21,2016-09-14,f
cve-2010-3628,,,2010-10-06,f
cve-2014-2411,,,2014-04-15,f
cve-2014-2423,,,2014-04-15,f
cve-2014-7359,,,2014-10-19,f
cve-2016-8600,,,2016-10-28,f
cve-2009-3050,,,2009-09-02,f
cve-2016-9028,,,2016-10-28,f
cve-2015-3798,,2015-09-22,2015-08-16,t
cve-2016-9018,,2016-10-21,2016-10-28,f
cve-2016-8580,,2016-11-02,2016-10-28,f
cve-2012-2561,,,2012-05-21,f
cve-2012-2582,,2012-08-08,2012-08-23,f
cve-2012-2637,,,2012-06-19,f
cve-2012-2640,,,2012-07-05,f
cve-2014-2433,,,2014-04-15,f
cve-2014-2438,,,2014-04-15,f
cve-2014-2443,,,2014-04-15,f
cve-2014-2445,,,2014-04-15,f
cve-2016-7211,,,2016-10-13,f
cve-2016-8669,,,2016-11-04,f
cve-2014-9770,,,2016-04-20,f
cve-2014-9882,,,2016-08-06,f
cve-2014-9899,,,2016-08-06,f
cve-2012-2653,,,2012-07-12,f
cve-2012-2658,,,2012-08-31,f
cve-2012-2667,,,2012-06-07,f
cve-2014-2447,,,2014-04-15,f
cve-2014-2455,,,2014-04-15,f
cve-2014-9902,,,2016-08-05,f
cve-2016-4415,,,2016-04-30,f
cve-2016-7165,,,2016-11-15,f
cve-2015-8712,,,2016-01-03,f
cve-2013-2828,,,2014-04-11,f
cve-2012-2668,,,2012-06-16,f
cve-2012-2695,,,2012-06-22,f
cve-2012-2747,,,2012-07-03,f
cve-2014-2486,,,2014-07-16,f
cve-2015-8713,,,2016-01-03,f
cve-2015-8816,,,2016-04-27,f
cve-2015-8820,2016-03-02,,2016-03-04,f
cve-2015-8926,,,2016-09-20,f
cve-2016-1674,,,2016-06-05,f
cve-2016-7108,,,2016-09-07,f
cve-2009-3978,,,2009-11-18,f
cve-2011-0793,,,2011-04-19,f
cve-2014-2496,,,2014-07-16,f
cve-2014-2559,,,2014-10-17,f
cve-2016-1305,,,2016-02-07,f
cve-2016-1394,,,2016-07-02,f
cve-2016-1423,,,2016-10-28,f
cve-2016-1448,,,2016-07-17,f
cve-2016-1451,,,2016-07-15,f
cve-2016-1455,,,2016-10-05,f
cve-2010-5075,,,2014-12-27,f
cve-2012-2703,,,2012-06-26,f
cve-2012-2712,,,2012-06-26,f
cve-2012-2713,,,2012-06-26,f
cve-2014-2765,,,2014-06-10,f
cve-2016-4664,,,2017-02-20,f
cve-2014-3045,,,2014-07-18,f
cve-2014-3066,,,2014-07-02,f
cve-2016-1480,,,2016-10-28,f
cve-2011-2106,,,2011-06-16,f
cve-2011-2623,,,2011-07-01,f
cve-2011-3209,,,2012-10-03,f
cve-2011-0993,,,2014-04-16,f
cve-2012-2716,,,2012-06-21,f
cve-2010-3950,,,2010-12-16,f
cve-2013-6235,,,2014-01-31,f
cve-2016-6600,,,2017-01-23,f
cve-2016-6601,,,2017-01-23,f
cve-2014-5637,,,2014-09-08,f
cve-2016-1486,,,2016-10-28,f
cve-2016-1497,,,2016-08-26,f
cve-2012-2786,,,2012-09-10,f
cve-2012-2792,,,2012-09-10,f
cve-2012-2825,,,2012-06-27,f
cve-2014-3175,,,2014-08-26,f
cve-2014-3181,,,2014-09-28,f
cve-2014-7415,,,2014-10-19,f
cve-2016-1521,,,2016-02-12,f
cve-2016-1570,,,2016-01-22,f
cve-2016-1578,,,2016-05-13,f
cve-2016-1617,,,2016-01-25,f
cve-2016-1635,,,2016-03-05,f
cve-2016-1701,,,2016-06-05,f
cve-2012-2832,,,2012-06-27,f
cve-2012-2847,,,2012-08-06,f
cve-2014-3195,,,2014-10-08,f
cve-2014-3199,,,2014-10-08,f
cve-2014-3347,,,2014-08-28,f
cve-2016-1724,,,2016-02-01,f
cve-2016-1751,,,2016-03-23,f
cve-2016-1759,,,2016-03-23,f
cve-2016-1772,,,2016-03-23,f
cve-2012-2866,,,2012-08-31,f
cve-2012-2867,,,2012-08-31,f
cve-2012-2878,,,2012-09-26,f
cve-2012-2879,,,2012-09-26,f
cve-2012-2882,,,2012-09-26,f
cve-2013-3975,,,2014-05-25,f
cve-2016-6604,,,2017-01-30,f
cve-2014-3450,,,2014-05-23,f
cve-2014-3788,2014-05-19,,2014-05-22,f
cve-2014-4049,,,2014-06-18,f
cve-2014-4231,,,2014-07-16,f
cve-2016-1790,,,2016-05-20,f
cve-2012-2891,,,2012-09-26,f
cve-2012-2909,,,2012-05-21,t
cve-2012-2925,,2012-05-07,2012-05-21,t
cve-2012-2936,,,2012-05-27,f
cve-2012-2941,,2012-05-21,2012-05-27,f
cve-2012-2948,,,2012-06-02,f
cve-2016-6605,,,2017-04-10,f
cve-2014-7020,,,2014-10-16,f
cve-2014-7073,,,2014-10-18,f
cve-2014-4432,,,2014-10-17,f
cve-2014-4435,,,2014-10-17,f
cve-2016-1808,2016-08-29,,2016-05-20,f
cve-2016-1907,,,2016-01-18,f
cve-2016-5352,,,2016-08-07,f
cve-2016-1863,,2016-10-31,2016-07-21,f
cve-2011-3326,,,2011-10-10,f
cve-2012-2960,,,2012-08-08,f
cve-2012-2983,,,2012-09-11,f
cve-2012-3015,,,2012-07-26,f
cve-2016-6630,,,2016-12-10,f
cve-2014-4460,,,2014-11-18,f
cve-2014-4522,,,2014-07-02,f
cve-2014-4694,,,2014-07-02,f
cve-2014-4822,,,2014-10-18,f
cve-2013-6123,,,2014-01-13,f
cve-2013-6335,,,2014-08-26,f
cve-2012-3075,,,2012-07-12,f
cve-2012-3096,,,2012-09-16,f
cve-2012-3106,,,2012-07-17,f
cve-2012-3121,,,2012-07-17,f
cve-2014-4888,,,2014-10-21,f
cve-2014-4891,,,2014-10-21,f
cve-2014-5045,,,2014-08-01,f
cve-2013-6654,,,2014-02-23,f
cve-2012-3135,,,2012-07-17,f
cve-2012-3138,,,2012-10-16,f
cve-2014-5214,,,2014-12-23,f
cve-2016-6650,,,2017-03-21,f
cve-2012-3161,,,2012-10-16,f
cve-2012-3173,,,2012-10-16,f
cve-2012-3176,,,2012-10-16,f
cve-2012-3212,,,2012-10-16,f
cve-2012-3216,,,2012-10-16,f
cve-2014-5256,,,2014-09-05,f
cve-2014-0020,,,2014-02-06,f
cve-2014-5590,,,2014-09-08,f
cve-2014-5593,,,2014-09-08,f
cve-2014-5663,,,2014-09-08,f
cve-2014-5667,,,2014-09-08,f
cve-2012-0264,,,2013-12-31,f
cve-2013-6938,,,2014-03-10,f
cve-2012-3226,,,2012-10-17,f
cve-2012-3240,,,2012-07-17,f
cve-2012-3256,,,2012-09-08,f
cve-2012-3275,,,2012-12-06,f
cve-2012-3018,,,2012-07-31,f
cve-2014-5668,,,2014-09-08,f
cve-2014-0207,,,2014-07-09,f
cve-2014-0059,,,2014-11-17,f
cve-2014-0209,,,2014-05-15,f
cve-2016-6663,,,2016-12-13,f
cve-2012-3294,,2012-08-13,2012-08-17,t
cve-2012-3302,,,2012-08-21,f
cve-2012-3333,,,2014-05-26,f
cve-2012-3363,,,2013-02-13,f
cve-2012-3378,,,2012-08-31,f
cve-2012-3380,,,2012-08-31,f
cve-2012-3381,,,2012-08-16,f
cve-2014-6416,,,2014-09-28,f
cve-2014-6503,,,2014-10-15,f
cve-2014-6560,,,2014-10-15,f
cve-2013-7041,,,2014-05-08,f
cve-2012-3396,,,2012-07-23,f
cve-2014-6710,,,2014-09-24,f
cve-2016-6871,,,2017-02-17,f
cve-2012-3408,,,2012-08-06,f
cve-2012-3410,,,2012-08-27,f
cve-2012-3426,,,2012-07-31,f
cve-2012-3438,,,2012-08-07,f
cve-2012-3439,,,2012-11-17,f
cve-2012-3449,,,2012-08-07,f
cve-2014-7217,,,2014-10-02,f
cve-2014-7252,,,2014-12-05,f
cve-2014-7264,,,2014-12-11,f
cve-2016-6818,,,2017-04-13,f
cve-2011-4104,,,2014-10-26,f
cve-2012-3488,,,2012-10-03,f
cve-2012-3491,,,2012-09-28,f
cve-2012-3507,,,2012-08-25,f
cve-2012-3516,,,2012-11-23,f
cve-2012-3539,,,2012-08-28,f
cve-2012-3540,,,2012-09-05,f
cve-2012-3560,,,2012-06-14,f
cve-2014-7817,,,2014-11-24,f
cve-2014-0155,,,2014-04-14,f
cve-2014-1516,,,2014-03-29,f
cve-2016-1945,,,2016-01-31,f
cve-2016-1948,,,2016-01-31,f
cve-2016-1978,,,2016-03-13,f
cve-2016-1984,,,2016-01-22,f
cve-2016-2003,,,2016-04-20,f
cve-2016-2028,,,2016-06-08,f
cve-2012-3607,,,2012-09-13,f
cve-2012-3608,,,2012-07-25,f
cve-2012-3610,,,2012-07-25,f
cve-2014-1524,,,2014-04-30,f
cve-2014-0557,,,2014-09-09,f
cve-2014-1646,,,2014-04-23,f
cve-2014-0570,,,2014-10-15,f
cve-2014-2233,,,2014-12-01,f
cve-2016-2070,,,2016-05-02,f
cve-2012-3634,,,2012-07-25,f
cve-2012-3644,,,2012-07-25,f
cve-2012-3714,,,2012-09-20,f
cve-2012-3716,,,2012-09-20,f
cve-2012-3730,,,2012-09-20,f
cve-2012-3733,,,2012-09-20,f
cve-2012-3740,,,2012-09-20,f
cve-2014-0618,,,2014-01-10,f
cve-2014-1882,,,2014-03-02,f
cve-2014-2128,,,2014-04-09,f
cve-2014-3654,,,2014-11-03,f
cve-2016-2166,,,2016-04-12,f
cve-2016-2168,,,2016-05-05,f
cve-2016-2232,,,2016-02-22,f
cve-2010-3955,,,2010-12-16,f
cve-2012-3748,2013-02-01,,2012-11-03,f
cve-2012-3751,,,2012-11-09,f
cve-2012-3757,,,2012-11-09,f
cve-2014-4215,,,2014-07-16,f
cve-2014-3689,,,2014-11-14,f
cve-2014-4267,,,2014-07-17,f
cve-2014-4270,,,2014-07-17,f
cve-2016-2280,,,2016-04-21,f
cve-2015-7802,,,2016-04-20,f
cve-2016-2324,,,2016-04-08,f
cve-2016-2381,,,2016-04-08,f
cve-2016-2436,,,2016-05-09,f
cve-2012-3758,,,2012-11-09,f
cve-2012-3799,,,2012-06-26,f
cve-2012-3837,,,2012-07-03,t
cve-2012-3840,,,2012-07-03,t
cve-2014-4810,,,2014-11-05,f
cve-2014-9300,,,2014-12-07,f
cve-2014-0891,,,2014-06-27,f
cve-2014-1403,,,2014-02-05,f
cve-2014-1562,,,2014-09-03,f
cve-2016-2452,,,2016-05-09,f
cve-2016-2463,,,2016-06-12,f
cve-2012-3842,,,2012-07-03,f
cve-2012-3864,,,2012-08-06,f
cve-2012-3940,,,2012-10-25,f
cve-2012-3941,,,2012-10-25,f
cve-2012-3960,,,2012-08-29,f
cve-2016-6887,,,2017-01-13,f
cve-2014-1563,,,2014-09-03,f
cve-2014-1967,,,2014-02-26,f
cve-2014-1968,,,2014-02-26,f
cve-2016-2468,,,2016-06-12,f
cve-2016-2491,,,2016-06-12,f
cve-2016-2493,,,2016-06-12,f
cve-2016-2508,,,2016-07-10,f
cve-2016-2510,,,2016-04-07,f
cve-2016-2530,,,2016-02-27,f
cve-2011-4107,,,2011-11-17,f
cve-2012-3969,,,2012-08-29,f
cve-2012-3971,,,2012-08-29,f
cve-2014-2390,,,2014-08-29,f
cve-2016-2570,,,2016-02-26,f
cve-2016-7119,,,2016-08-31,f
cve-2016-5271,,,2016-09-22,f
cve-2016-7132,,,2016-09-11,f
cve-2016-5242,,,2016-06-07,f
cve-2014-5642,,,2014-09-08,f
cve-2016-5252,,,2016-08-04,f
cve-2016-5260,,,2016-08-04,f
cve-2016-2806,,,2016-04-30,f
cve-2016-2808,,,2016-04-30,f
cve-2012-3973,,,2012-08-29,f
cve-2012-3030,,,2012-09-18,f
cve-2014-2468,,,2014-04-15,f
cve-2014-2469,,,2014-04-17,f
cve-2014-2655,,,2014-04-02,f
cve-2014-2684,,,2014-11-15,f
cve-2014-2890,,,2014-04-22,f
cve-2014-3270,,,2014-05-20,f
cve-2016-2826,,,2016-06-13,f
cve-2016-5281,,,2016-09-22,f
cve-2016-5305,,,2016-06-30,f
cve-2012-3984,,,2012-10-10,f
cve-2012-4001,,,2012-09-15,f
cve-2012-4005,,,2012-08-07,f
cve-2012-4053,,,2012-07-25,f
cve-2012-4066,,,2013-03-08,f
cve-2012-4091,,,2013-10-05,f
cve-2016-7085,,,2016-12-29,f
cve-2010-4370,,,2010-12-02,f
cve-2012-6631,,,2014-01-16,f
cve-2016-5308,,,2016-07-11,f
cve-2016-2837,2016-12-19,,2016-08-04,f
cve-2016-5368,,,2016-06-30,f
cve-2016-2883,,,2016-07-02,f
cve-2016-2901,,,2016-06-25,f
cve-2012-4102,,,2013-10-02,f
cve-2014-5111,,2014-07-17,2014-07-28,f
cve-2012-4112,,,2013-10-19,f
cve-2016-7084,,2016-09-19,2016-12-29,f
cve-2014-1360,,,2014-07-01,f
cve-2014-6695,,,2014-09-23,f
cve-2014-8326,,,2014-11-05,f
cve-2014-8019,,,2014-12-19,f
cve-2016-5444,,,2016-07-21,f
cve-2016-5449,,,2016-07-21,f
cve-2016-5479,,,2016-10-25,f
cve-2016-5498,,,2016-10-25,f
cve-2014-2383,,2014-04-24,2014-04-28,f
cve-2012-4117,,,2013-10-19,f
cve-2012-4153,,,2012-08-15,f
cve-2012-4164,,,2012-08-21,f
cve-2014-8412,,,2014-11-24,f
cve-2016-5499,,,2016-10-25,f
cve-2016-3033,,,2016-12-01,f
cve-2016-3065,,,2016-04-11,f
cve-2014-0100,,,2014-03-10,f
cve-2016-5512,,,2016-10-25,f
cve-2010-4368,,,2010-12-02,f
cve-2013-2559,,2013-04-03,2014-03-27,f
cve-2012-0270,,2012-04-06,2014-02-17,f
cve-2014-7879,,,2014-12-10,f
cve-2014-9381,,,2014-12-19,f
cve-2014-0791,,,2014-01-03,f
cve-2016-5556,,,2016-10-25,f
cve-2016-1202,,,2016-04-25,f
cve-2016-5596,,,2016-10-25,f
cve-2016-5607,,,2016-10-25,f
cve-2016-5626,,,2016-10-25,f
cve-2012-5252,,,2012-10-09,f
cve-2012-4210,,,2012-11-21,f
cve-2016-7102,,,2017-01-23,f
cve-2009-5138,,,2014-03-06,f
cve-2016-5636,,,2016-09-02,f
cve-2016-5673,,,2016-08-25,f
cve-2016-5678,,,2016-08-31,f
cve-2016-3297,,,2016-09-14,f
cve-2016-3327,,,2016-08-09,f
cve-2016-3331,,,2016-10-13,f
cve-2016-3332,,,2016-11-10,f
cve-2016-5702,,,2016-07-02,f
cve-2013-0375,,,2013-01-16,f
cve-2012-4215,,,2012-11-21,f
cve-2016-7103,,,2017-03-15,f
cve-2014-8307,,,2014-10-16,f
cve-2014-6655,,,2014-09-23,f
cve-2014-8534,,,2014-10-29,f
cve-2016-3396,,,2016-10-13,f
cve-2009-4935,,2009-04-17,2010-07-09,f
cve-2010-0509,,,2010-03-30,f
cve-2011-2920,,,2014-02-05,f
cve-2011-3346,,,2014-03-31,f
cve-2012-4218,,,2012-11-21,f
cve-2012-4237,,2012-08-07,2012-08-20,f
cve-2014-8989,,,2014-11-29,f
cve-2016-5730,,,2016-07-02,f
cve-2016-5733,,,2016-07-02,f
cve-2014-5647,,,2014-09-08,f
cve-2013-0621,,,2013-01-10,f
cve-2010-0174,,,2010-04-05,f
cve-2013-1376,,,2014-01-30,f
cve-2013-6445,,,2014-04-30,f
cve-2014-6842,,,2014-09-30,f
cve-2014-5838,,,2014-09-09,f
cve-2015-0857,,,2016-05-06,f
cve-2016-5821,,,2016-07-13,f
cve-2016-5892,,,2016-10-05,f
cve-2016-5920,,,2016-10-28,f
cve-2016-3420,,,2016-04-21,f
cve-2016-3425,,,2016-04-21,f
cve-2014-6389,,2014-10-02,2014-10-06,t
cve-2013-1470,,,2014-02-05,f
cve-2013-1871,,,2014-02-14,f
cve-2012-4245,,,2012-08-31,f
cve-2012-3031,,,2012-09-18,f
cve-2014-5844,,,2014-09-09,f
cve-2014-8953,,,2014-11-17,t
cve-2013-0624,,,2013-01-10,f
cve-2016-7123,,,2016-09-02,f
cve-2016-3447,,,2016-04-21,f
cve-2016-6151,,,2016-07-25,f
cve-2016-6259,,,2016-08-02,f
cve-2013-5860,,,2014-01-14,f
cve-2010-0654,,,2010-02-18,f
cve-2012-5106,,2012-10-30,2014-06-20,t
cve-2014-4541,,,2014-07-02,f
cve-2016-3508,,,2016-07-21,f
cve-2016-3525,,,2016-07-21,f
cve-2016-7270,,,2016-12-20,f
cve-2016-6317,,,2016-09-07,f
cve-2013-0781,,,2013-02-19,f
cve-2013-0897,,,2013-02-23,f
cve-2014-3916,,,2014-11-16,f
cve-2014-4162,,,2014-06-16,t
cve-2014-4672,,,2014-07-03,f
cve-2014-5464,,,2014-09-08,t
cve-2016-6356,,,2016-10-28,f
cve-2016-3560,,,2016-07-21,f
cve-2016-3571,,,2016-07-21,f
cve-2016-6392,,,2016-10-05,f
cve-2013-3585,,,2013-08-27,f
cve-2012-4247,,,2012-08-11,f
cve-2012-4255,,,2012-08-13,f
cve-2012-4256,,,2012-08-13,f
cve-2012-4997,,,2012-09-19,t
cve-2014-6607,,,2014-10-06,t
cve-2014-7124,,,2014-10-19,f
cve-2014-7592,,,2014-10-20,f
cve-2014-7661,,,2014-10-21,f
cve-2014-7846,,,2014-11-24,f
cve-2014-9305,,,2014-12-08,t
cve-2014-7189,,,2014-10-07,f
cve-2016-6406,,,2016-09-22,f
cve-2016-3594,,,2016-07-21,f
cve-2012-4263,,,2012-08-13,f
cve-2012-4285,,,2012-08-16,f
cve-2012-4296,,,2012-08-16,f
cve-2012-4325,,2012-04-08,2012-08-14,t
cve-2012-4333,,2012-06-08,2012-08-14,t
cve-2012-4351,,,2013-02-18,f
cve-2017-0432,,,2017-02-08,f
cve-2014-3421,,,2014-05-08,f
cve-2014-3778,,,2014-06-19,t
cve-2016-3609,,,2016-07-21,f
cve-2016-3625,,,2016-10-03,f
cve-2016-1342,,,2016-02-25,f
cve-2016-3687,,,2016-06-16,f
cve-2014-5097,,2014-08-20,2014-08-22,f
cve-2013-0994,,,2013-05-19,f
cve-2010-5292,,,2014-01-10,f
cve-2010-5300,,2010-04-06,2014-06-11,t
cve-2014-5005,2015-01-07,2014-09-09,2014-10-21,t
cve-2014-3977,,,2014-06-08,t
cve-2014-4117,2014-10-14,,2014-10-15,f
cve-2014-5539,,,2014-09-08,f
cve-2016-3721,,,2016-05-17,f
cve-2016-3727,,,2016-05-17,f
cve-2013-4413,,,2014-03-11,f
cve-2013-7382,,,2014-05-17,t
cve-2012-4360,,,2012-09-15,f
cve-2012-4361,,,2012-08-20,t
cve-2012-4392,,,2012-09-05,f
cve-2012-4417,,,2012-11-18,f
cve-2012-4465,,,2012-10-10,f
cve-2016-7406,,,2017-03-03,f
cve-2014-3892,,,2014-07-20,f
cve-2014-3209,,,2014-11-15,f
cve-2014-7281,,,2014-10-23,t
cve-2016-6690,,,2016-10-10,f
cve-2016-6696,,,2016-10-10,f
cve-2016-6698,,,2016-11-25,f
cve-2014-3144,,,2014-05-11,f
cve-2014-2044,,2014-03-10,2014-10-06,t
cve-2012-4472,,,2012-11-30,f
cve-2012-4473,,,2012-11-30,f
cve-2016-7434,,2016-11-21,2017-01-13,f
cve-2014-2871,,,2014-04-15,f
cve-2014-2193,,,2014-05-20,f
cve-2016-7426,,,2017-01-13,f
cve-2016-6702,,,2016-11-25,f
cve-2016-3792,,,2016-07-10,f
cve-2016-3812,,,2016-07-10,f
cve-2013-2692,,,2014-05-13,f
cve-2016-3814,,,2016-07-10,f
cve-2012-4508,,,2012-12-21,f
cve-2012-4516,,,2012-10-22,f
cve-2012-4520,,,2012-11-18,f
cve-2012-4557,,,2012-11-30,f
cve-2014-9392,,,2014-12-31,f
cve-2014-9393,,,2014-12-31,f
cve-2014-9394,,,2014-12-31,f
cve-2014-9397,,,2014-12-31,f
cve-2014-9400,,,2014-12-31,f
cve-2014-9401,,,2014-12-31,f
cve-2016-3816,,,2016-07-10,f
cve-2016-3840,,,2016-08-05,f
cve-2016-3843,,,2016-08-05,f
cve-2016-3894,,,2016-09-11,f
cve-2012-4562,,,2012-11-30,f
cve-2012-4575,,,2012-11-18,f
cve-2012-4612,,,2012-11-15,f
cve-2012-4655,,,2012-09-24,f
cve-2012-3039,,,2013-08-09,f
cve-2016-7510,,,2017-02-17,f
cve-2016-6959,2016-10-11,,2016-10-13,f
cve-2016-6966,2016-10-11,,2016-10-13,f
cve-2016-3902,,,2016-10-10,f
cve-2016-3941,,,2016-04-18,f
cve-2013-4738,,,2014-02-02,f
cve-2012-4663,,,2012-10-29,f
cve-2016-7511,,,2017-02-17,f
cve-2014-8097,,,2014-12-10,f
cve-2014-6807,,,2014-09-30,f
cve-2016-6977,2016-10-11,,2016-10-13,f
cve-2013-4841,2014-04-03,,2014-02-26,f
cve-2013-5032,,,2014-01-12,f
cve-2013-5705,,,2014-04-15,f
cve-2012-4676,,,2012-08-26,f
cve-2012-4683,,,2012-09-14,f
cve-2012-4714,,,2013-04-17,f
cve-2016-7545,,,2017-01-19,f
cve-2016-7565,,,2017-02-13,f
cve-2016-7004,,,2016-10-13,f
cve-2016-3961,,,2016-04-15,f
cve-2016-3962,,,2016-07-03,f
cve-2013-5748,,,2014-05-12,f
cve-2013-5956,,,2014-04-25,f
cve-2013-6468,,,2014-04-10,f
cve-2012-4772,,,2012-10-22,f
cve-2012-4775,,,2012-11-13,f
cve-2016-7583,,,2017-02-20,f
cve-2014-0033,,,2014-02-26,f
cve-2014-7436,,,2014-10-19,f
cve-2016-3982,,,2016-04-13,f
cve-2016-4008,,,2016-05-05,f
cve-2016-5660,,,2016-07-15,f
cve-2016-7243,,,2016-11-10,f
cve-2013-7068,,,2014-04-29,f
cve-2013-7135,,,2014-01-27,f
cve-2013-7176,,,2014-02-01,f
cve-2012-4844,,,2013-02-27,f
cve-2012-4859,,,2012-12-21,f
cve-2012-4865,,,2012-09-06,t
cve-2014-0053,,,2014-04-15,f
cve-2014-0079,,,2014-04-28,f
cve-2014-0150,,,2014-04-18,f
cve-2014-0185,,,2014-05-06,f
cve-2016-7246,2016-11-08,,2016-11-10,f
