cve,assign_date,edb_date,date_diff
CVE-2016-1757,2016-01-13,2016-03-23,70
CVE-2016-1758,2016-01-13,,
CVE-2016-1759,2016-01-13,,
CVE-2016-1760,2016-01-13,,
CVE-2016-1761,2016-01-13,,
CVE-2016-1762,2016-01-13,,
CVE-2016-1763,2016-01-13,,
CVE-2016-1764,2016-01-13,,
CVE-2016-1765,2016-01-13,,
CVE-2016-1766,2016-01-13,,
CVE-2016-1767,2016-01-13,2016-03-30,77
CVE-2016-1768,2016-01-13,2016-03-30,77
CVE-2016-1769,2016-01-13,2016-03-30,77
CVE-2016-1770,2016-01-13,,
CVE-2016-1771,2016-01-13,,
CVE-2016-1772,2016-01-13,,
CVE-2016-1773,2016-01-13,,
CVE-2016-1774,2016-01-13,,
CVE-2016-1775,2016-01-13,,
CVE-2016-1776,2016-01-13,,
CVE-2016-1777,2016-01-13,,
CVE-2016-1778,2016-01-13,,
CVE-2016-1779,2016-01-13,,
CVE-2016-1780,2016-01-13,,
CVE-2016-1781,2016-01-13,,
CVE-2016-1782,2016-01-13,,
CVE-2016-1783,2016-01-13,,
CVE-2016-1784,2016-01-13,,
CVE-2016-1785,2016-01-13,,
CVE-2016-1786,2016-01-13,,
CVE-2016-1787,2016-01-13,,
CVE-2016-1788,2016-01-13,,
CVE-2016-1789,2016-01-13,,
CVE-2016-1790,2016-01-13,,
CVE-2016-1791,2016-01-13,,
CVE-2016-1792,2016-01-13,,
CVE-2016-1793,2016-01-13,2016-06-10,149
CVE-2016-1794,2016-01-13,2016-06-10,149
CVE-2016-1795,2016-01-13,,
CVE-2016-1796,2016-01-13,,
CVE-2016-1797,2016-01-13,,
CVE-2016-1798,2016-01-13,,
CVE-2016-1799,2016-01-13,,
CVE-2016-1800,2016-01-13,,
CVE-2016-1801,2016-01-13,,
CVE-2016-1802,2016-01-13,,
CVE-2016-1803,2016-01-13,2016-06-10,149
CVE-2016-1804,2016-01-13,,
CVE-2016-1805,2016-01-13,,
CVE-2016-1806,2016-01-13,,
CVE-2016-1807,2016-01-13,2016-06-10,149
CVE-2016-1808,2016-01-13,,
CVE-2016-1809,2016-01-13,,
CVE-2016-1810,2016-01-13,,
CVE-2016-1811,2016-01-13,,
CVE-2016-1812,2016-01-13,,
CVE-2016-1813,2016-01-13,2016-06-10,149
CVE-2016-1814,2016-01-13,,
CVE-2016-1815,2016-01-13,,
CVE-2016-1816,2016-01-13,,
CVE-2016-1817,2016-01-13,,
CVE-2016-1818,2016-01-13,,
CVE-2016-1819,2016-01-13,2016-06-10,149
CVE-2016-1820,2016-01-13,,
CVE-2016-1821,2016-01-13,2016-06-10,149
CVE-2016-1822,2016-01-13,,
CVE-2016-1823,2016-01-13,2016-06-10,149
CVE-2016-1824,2016-01-13,,
CVE-2016-1825,2016-01-13,,
CVE-2016-1826,2016-01-13,,
CVE-2016-1827,2016-01-13,,
CVE-2016-1828,2016-01-13,,
CVE-2016-1829,2016-01-13,,
CVE-2016-1830,2016-01-13,,
CVE-2016-1831,2016-01-13,,
CVE-2016-1832,2016-01-13,,
CVE-2016-1833,2016-01-13,,
CVE-2016-1834,2016-01-13,,
CVE-2016-1835,2016-01-13,,
CVE-2016-1836,2016-01-13,,
CVE-2016-1837,2016-01-13,,
CVE-2016-1838,2016-01-13,2016-02-24,42
CVE-2016-1839,2016-01-13,2016-02-24,42
CVE-2016-1840,2016-01-13,,
CVE-2016-1841,2016-01-13,,
CVE-2016-1842,2016-01-13,,
CVE-2016-1843,2016-01-13,,
CVE-2016-1844,2016-01-13,,
CVE-2016-1846,2016-01-13,2016-06-10,149
CVE-2016-1847,2016-01-13,,
CVE-2016-1848,2016-01-13,2016-05-19,127
CVE-2016-1849,2016-01-13,,
CVE-2016-1850,2016-01-13,,
CVE-2016-1851,2016-01-13,,
CVE-2016-1852,2016-01-13,,
CVE-2016-1853,2016-01-13,,
CVE-2016-1854,2016-01-13,,
CVE-2016-1855,2016-01-13,,
CVE-2016-1856,2016-01-13,,
CVE-2016-1857,2016-01-13,,
CVE-2016-1858,2016-01-13,,
CVE-2016-1859,2016-01-13,,
CVE-2016-1860,2016-01-13,,
CVE-2016-1861,2016-01-13,2016-06-10,149
CVE-2016-1862,2016-01-13,,
CVE-2016-1863,2016-01-13,2016-10-31,292
CVE-2016-1864,2016-01-13,,
CVE-2016-1865,2016-01-13,,
CVE-2016-1866,2016-01-13,,
CVE-2016-1867,2016-01-13,,
CVE-2016-1879,2016-01-13,,
CVE-2016-1880,2016-01-13,,
CVE-2016-1881,2016-01-13,,
CVE-2016-1882,2016-01-13,,
CVE-2016-1883,2016-01-13,,
CVE-2016-1885,2016-01-13,2016-03-16,63
CVE-2016-1886,2016-01-13,,
CVE-2016-1887,2016-01-13,,
CVE-2016-1888,2016-01-13,,
CVE-2016-1889,2016-01-13,,
CVE-2016-1894,2016-01-13,,
CVE-2016-1896,2016-01-13,,
CVE-2016-1897,2016-01-14,,
CVE-2016-1898,2016-01-14,,
CVE-2016-1899,2016-01-14,,
CVE-2016-1900,2016-01-14,,
CVE-2016-1901,2016-01-14,,
CVE-2016-1902,2016-01-14,,
CVE-2016-1903,2016-01-14,,
CVE-2016-1904,2016-01-14,,
CVE-2016-1905,2016-01-14,,
CVE-2016-1906,2016-01-14,,
CVE-2016-1907,2016-01-15,,
CVE-2016-1908,2016-01-15,,
CVE-2016-1909,2016-01-15,,
CVE-2016-1910,2016-01-15,,
CVE-2016-1911,2016-01-15,,
CVE-2016-1912,2016-01-15,,
CVE-2016-1913,2016-01-15,,
CVE-2016-1914,2016-01-15,,
CVE-2016-1915,2016-01-15,,
CVE-2016-1916,2016-01-15,,
CVE-2016-1917,2016-01-15,,
CVE-2016-1918,2016-01-15,,
CVE-2016-1919,2016-01-15,,
CVE-2016-1920,2016-01-15,,
CVE-2016-1922,2016-01-16,,
CVE-2016-1923,2016-01-18,,
CVE-2016-1924,2016-01-18,,
CVE-2016-1925,2016-01-18,,
CVE-2016-1926,2016-01-18,,
CVE-2016-1927,2016-01-20,,
CVE-2016-1928,2016-01-20,,
CVE-2016-1929,2016-01-20,,
CVE-2016-1930,2016-01-20,,
CVE-2016-1931,2016-01-20,,
CVE-2016-1933,2016-01-20,,
CVE-2016-1935,2016-01-20,,
CVE-2016-1937,2016-01-20,,
CVE-2016-1938,2016-01-20,,
CVE-2016-1939,2016-01-20,,
CVE-2016-1940,2016-01-20,,
CVE-2016-1941,2016-01-20,,
CVE-2016-1942,2016-01-20,,
CVE-2016-1943,2016-01-20,,
CVE-2016-1944,2016-01-20,,
CVE-2016-1945,2016-01-20,,
CVE-2016-1946,2016-01-20,,
CVE-2016-1947,2016-01-20,,
CVE-2016-1948,2016-01-20,,
CVE-2016-1949,2016-01-20,,
CVE-2016-1950,2016-01-20,,
CVE-2016-1951,2016-01-20,,
CVE-2016-1952,2016-01-20,,
CVE-2016-1953,2016-01-20,,
CVE-2016-1954,2016-01-20,,
CVE-2016-1955,2016-01-20,,
CVE-2016-1956,2016-01-20,,
CVE-2016-1957,2016-01-20,,
CVE-2016-1958,2016-01-20,,
CVE-2016-1959,2016-01-20,,
CVE-2016-1960,2016-01-20,,
CVE-2016-1961,2016-01-20,,
CVE-2016-1962,2016-01-20,,
CVE-2016-1963,2016-01-20,,
CVE-2016-1964,2016-01-20,,
CVE-2016-1965,2016-01-20,,
CVE-2016-1966,2016-01-20,,
CVE-2016-1967,2016-01-20,,
CVE-2016-1968,2016-01-20,,
CVE-2016-1969,2016-01-20,,
CVE-2016-1970,2016-01-20,,
CVE-2016-1971,2016-01-20,,
CVE-2016-1972,2016-01-20,,
CVE-2016-1973,2016-01-20,,
CVE-2016-1974,2016-01-20,,
CVE-2016-1975,2016-01-20,,
CVE-2016-1976,2016-01-20,,
CVE-2016-1977,2016-01-20,,
CVE-2016-1978,2016-01-20,,
CVE-2016-1979,2016-01-20,,
CVE-2016-1981,2016-01-21,,
CVE-2016-1982,2016-01-21,,
CVE-2016-1983,2016-01-21,,
CVE-2016-1984,2016-01-21,,
CVE-2016-1985,2016-01-22,,
CVE-2016-1986,2016-01-22,,
CVE-2016-1987,2016-01-22,,
CVE-2016-1988,2016-01-22,,
CVE-2016-1989,2016-01-22,,
CVE-2016-1990,2016-01-22,,
CVE-2016-1991,2016-01-22,,
CVE-2016-1992,2016-01-22,,
CVE-2016-1993,2016-01-22,,
CVE-2016-1994,2016-01-22,,
CVE-2016-1995,2016-01-22,,
CVE-2016-1996,2016-01-22,,
CVE-2016-1997,2016-01-22,,
CVE-2016-1998,2016-01-22,,
CVE-2016-1999,2016-01-22,,
CVE-2016-2000,2016-01-22,,
CVE-2016-2001,2016-01-22,,
CVE-2016-2002,2016-01-22,,
CVE-2016-2003,2016-01-22,,
CVE-2016-2004,2016-01-22,2016-05-26,125
CVE-2016-2005,2016-01-22,,
CVE-2016-2006,2016-01-22,,
CVE-2016-2007,2016-01-22,,
CVE-2016-2008,2016-01-22,,
CVE-2016-2009,2016-01-22,,
CVE-2016-2010,2016-01-22,,
CVE-2016-2011,2016-01-22,,
CVE-2016-2012,2016-01-22,,
CVE-2016-2013,2016-01-22,,
CVE-2016-2014,2016-01-22,,
CVE-2016-2015,2016-01-22,,
CVE-2016-2016,2016-01-22,,
CVE-2016-2017,2016-01-22,,
CVE-2016-2018,2016-01-22,,
CVE-2016-2019,2016-01-22,,
CVE-2016-2020,2016-01-22,,
CVE-2016-2021,2016-01-22,,
CVE-2016-2022,2016-01-22,,
CVE-2016-2023,2016-01-22,,
CVE-2016-2024,2016-01-22,,
CVE-2016-2025,2016-01-22,,
CVE-2016-2026,2016-01-22,,
CVE-2016-2027,2016-01-22,,
CVE-2016-2028,2016-01-22,,
CVE-2016-2029,2016-01-22,,
CVE-2016-2030,2016-01-22,,
CVE-2016-2037,2016-01-22,,
CVE-2016-2038,2016-01-22,,
CVE-2016-2039,2016-01-22,,
CVE-2016-2040,2016-01-22,,
CVE-2016-2041,2016-01-22,,
CVE-2016-2042,2016-01-22,,
CVE-2016-2043,2016-01-22,,
CVE-2016-2044,2016-01-22,,
CVE-2016-2045,2016-01-22,,
CVE-2016-2046,2016-01-22,,
CVE-2016-2047,2016-01-22,,
CVE-2016-2048,2016-01-24,,
CVE-2016-2049,2016-01-24,,
CVE-2016-2050,2016-01-24,,
CVE-2016-2051,2016-01-24,,
CVE-2016-2052,2016-01-24,,
CVE-2016-2053,2016-01-25,,
CVE-2016-2054,2016-01-25,,
CVE-2016-2055,2016-01-25,,
CVE-2016-2056,2016-01-25,,
CVE-2016-2057,2016-01-25,,
CVE-2016-2058,2016-01-25,,
CVE-2016-2059,2016-01-25,,
CVE-2016-2060,2016-01-25,,
CVE-2016-2061,2016-01-25,,
CVE-2016-2062,2016-01-25,,
CVE-2016-2063,2016-01-25,,
CVE-2016-2064,2016-01-25,,
CVE-2016-2065,2016-01-25,,
CVE-2016-2066,2016-01-25,,
CVE-2016-2067,2016-01-25,,
CVE-2016-2068,2016-01-25,,
CVE-2016-2069,2016-01-26,,
CVE-2016-2070,2016-01-26,,
CVE-2016-2071,2016-01-26,,
CVE-2016-2072,2016-01-26,,
CVE-2016-2073,2016-01-26,,
CVE-2016-2074,2016-01-26,,
CVE-2016-2075,2016-01-26,,
CVE-2016-2076,2016-01-26,,
CVE-2016-2077,2016-01-26,,
CVE-2016-2078,2016-01-26,,
CVE-2016-2079,2016-01-26,,
CVE-2016-2081,2016-01-26,,
CVE-2016-2082,2016-01-26,,
CVE-2016-2084,2016-01-27,,
CVE-2016-2085,2016-01-27,,
CVE-2016-2086,2016-01-27,,
CVE-2016-2087,2016-01-27,,
CVE-2016-2088,2016-01-27,,
CVE-2016-2089,2016-01-28,,
CVE-2016-2090,2016-01-28,,
CVE-2016-2091,2016-01-28,,
CVE-2016-2094,2016-01-29,,
CVE-2016-2097,2016-01-29,,
CVE-2016-2098,2016-01-29,2016-07-11,164
CVE-2016-2099,2016-01-29,,
CVE-2016-2100,2016-01-29,,
CVE-2016-2103,2016-01-29,,
CVE-2016-2104,2016-01-29,,
CVE-2016-2105,2016-01-29,,
CVE-2016-2106,2016-01-29,,
CVE-2016-2107,2016-01-29,2016-05-04,96
CVE-2016-2108,2016-01-29,,
CVE-2016-2109,2016-01-29,,
CVE-2016-2110,2016-01-29,,
CVE-2016-2111,2016-01-29,,
CVE-2016-2112,2016-01-29,,
CVE-2016-2113,2016-01-29,,
CVE-2016-2114,2016-01-29,,
CVE-2016-2115,2016-01-29,,
CVE-2016-2116,2016-01-29,,
CVE-2016-2117,2016-01-29,,
CVE-2016-2118,2016-01-29,,
CVE-2016-2119,2016-01-29,,
CVE-2016-2140,2016-01-29,,
CVE-2016-2141,2016-01-29,,
CVE-2016-2142,2016-01-29,,
CVE-2016-2143,2016-01-29,,
CVE-2016-2145,2016-01-29,,
CVE-2016-2146,2016-01-29,,
CVE-2016-2147,2016-01-29,,
CVE-2016-2148,2016-01-29,,
CVE-2016-2149,2016-01-29,,
CVE-2016-2150,2016-01-29,,
CVE-2016-2151,2016-01-29,,
CVE-2016-2152,2016-01-29,,
CVE-2016-2153,2016-01-29,,
CVE-2016-2154,2016-01-29,,
CVE-2016-2155,2016-01-29,,
CVE-2016-2156,2016-01-29,,
CVE-2016-2157,2016-01-29,,
CVE-2016-2158,2016-01-29,,
CVE-2016-2159,2016-01-29,,
CVE-2016-2160,2016-01-29,,
CVE-2016-2162,2016-01-29,,
CVE-2016-2163,2016-01-29,,
CVE-2016-2164,2016-01-29,,
CVE-2016-2166,2016-01-29,,
CVE-2016-2167,2016-01-29,,
CVE-2016-2168,2016-01-29,,
CVE-2016-2170,2016-01-29,,
CVE-2016-2171,2016-01-29,,
CVE-2016-2174,2016-01-29,,
CVE-2016-2175,2016-01-29,,
CVE-2016-2176,2016-01-29,,
CVE-2016-2177,2016-01-29,,
CVE-2016-2178,2016-01-29,,
CVE-2016-2179,2016-01-29,,
CVE-2016-2180,2016-01-29,,
CVE-2016-2181,2016-01-29,,
CVE-2016-2182,2016-01-29,,
CVE-2016-2183,2016-01-29,,
CVE-2016-2184,2016-01-29,,
CVE-2016-2185,2016-01-29,,
CVE-2016-2186,2016-01-29,,
CVE-2016-2187,2016-01-29,,
CVE-2016-2188,2016-01-29,,
CVE-2016-2190,2016-01-29,,
CVE-2016-2191,2016-01-29,,
CVE-2016-2193,2016-01-29,,
CVE-2016-2194,2016-01-29,,
CVE-2016-2195,2016-01-29,,
CVE-2016-2196,2016-01-29,,
CVE-2016-2197,2016-01-29,,
CVE-2016-2198,2016-01-29,,
CVE-2016-2199,2016-02-01,,
CVE-2016-2200,2016-02-02,,
CVE-2016-2201,2016-02-02,,
CVE-2016-2202,2016-02-02,,
CVE-2016-2203,2016-02-02,,
CVE-2016-2204,2016-02-02,,
CVE-2016-2205,2016-02-02,,
CVE-2016-2206,2016-02-02,,
CVE-2016-2207,2016-02-02,2016-06-29,148
CVE-2016-2208,2016-02-02,2016-05-17,105
CVE-2016-2209,2016-02-02,2016-06-29,148
CVE-2016-2210,2016-02-02,2016-06-29,148
CVE-2016-2211,2016-02-02,,
CVE-2016-2212,2016-02-02,,
CVE-2016-2213,2016-02-03,,
CVE-2016-2214,2016-02-03,,
CVE-2016-2216,2016-02-03,,
CVE-2016-2217,2016-02-03,,
CVE-2016-2219,2016-02-04,,
CVE-2016-2221,2016-02-04,,
CVE-2016-2222,2016-02-04,,
CVE-2016-2224,2016-02-05,,
CVE-2016-2225,2016-02-05,,
CVE-2016-2226,2016-02-06,,
CVE-2016-2228,2016-02-06,,
CVE-2016-2230,2016-02-07,,
CVE-2016-2231,2016-02-07,,
CVE-2016-2232,2016-02-07,,
CVE-2016-2233,2016-02-07,,
CVE-2016-2242,2016-02-07,,
CVE-2016-2243,2016-02-08,,
CVE-2016-2244,2016-02-08,,
CVE-2016-2245,2016-02-08,,
CVE-2016-2246,2016-02-08,,
CVE-2016-2268,2016-02-08,,
CVE-2016-2270,2016-02-09,,
CVE-2016-2271,2016-02-09,,
CVE-2016-2272,2016-02-09,,
CVE-2016-2274,2016-02-09,,
CVE-2016-2275,2016-02-09,,
CVE-2016-2277,2016-02-09,,
CVE-2016-2278,2016-02-09,,
CVE-2016-2279,2016-02-09,,
CVE-2016-2280,2016-02-09,,
CVE-2016-2281,2016-02-09,,
CVE-2016-2282,2016-02-09,,
CVE-2016-2283,2016-02-09,,
CVE-2016-2285,2016-02-09,,
CVE-2016-2286,2016-02-09,,
CVE-2016-2287,2016-02-09,,
CVE-2016-2288,2016-02-09,2016-03-28,48
CVE-2016-2289,2016-02-09,,
CVE-2016-2290,2016-02-09,,
CVE-2016-2291,2016-02-09,,
CVE-2016-2292,2016-02-09,,
CVE-2016-2293,2016-02-09,,
CVE-2016-2294,2016-02-09,,
CVE-2016-2295,2016-02-09,,
CVE-2016-2296,2016-02-09,,
CVE-2016-2297,2016-02-09,,
CVE-2016-2298,2016-02-09,,
CVE-2016-2299,2016-02-09,,
CVE-2016-2300,2016-02-09,,
CVE-2016-2301,2016-02-09,,
CVE-2016-2302,2016-02-09,,
CVE-2016-2303,2016-02-09,,
CVE-2016-2304,2016-02-09,,
CVE-2016-2305,2016-02-09,,
CVE-2016-2306,2016-02-09,,
CVE-2016-2307,2016-02-09,,
CVE-2016-2308,2016-02-09,,
CVE-2016-2309,2016-02-09,,
CVE-2016-2310,2016-02-09,,
CVE-2016-2311,2016-02-09,,
CVE-2016-2312,2016-02-09,,
CVE-2016-2313,2016-02-10,,
CVE-2016-2314,2016-02-11,,
CVE-2016-2315,2016-02-11,,
CVE-2016-2316,2016-02-11,,
CVE-2016-2317,2016-02-11,,
CVE-2016-2318,2016-02-11,,
CVE-2016-2324,2016-02-11,,
CVE-2016-2326,2016-02-11,,
CVE-2016-2327,2016-02-11,,
CVE-2016-2328,2016-02-11,,
CVE-2016-2329,2016-02-11,,
CVE-2016-2330,2016-02-11,,
CVE-2016-2331,2016-02-12,,
CVE-2016-2332,2016-02-12,,
CVE-2016-2333,2016-02-12,,
CVE-2016-2334,2016-02-12,,
CVE-2016-2335,2016-02-12,,
CVE-2016-2336,2016-02-12,,
CVE-2016-2337,2016-02-12,,
CVE-2016-2339,2016-02-12,,
CVE-2016-2340,2016-02-12,,
CVE-2016-2342,2016-02-12,,
CVE-2016-2343,2016-02-12,,
CVE-2016-2344,2016-02-12,,
CVE-2016-2345,2016-02-12,,
CVE-2016-2346,2016-02-12,,
CVE-2016-2349,2016-02-12,,
CVE-2016-2350,2016-02-12,,
CVE-2016-2351,2016-02-12,,
CVE-2016-2352,2016-02-12,,
CVE-2016-2353,2016-02-12,,
CVE-2016-2354,2016-02-12,,
CVE-2016-2355,2016-02-12,,
CVE-2016-2362,2016-02-12,,
CVE-2016-2363,2016-02-12,,
CVE-2016-2364,2016-02-12,,
CVE-2016-2365,2016-02-12,,
CVE-2016-2366,2016-02-12,,
CVE-2016-2367,2016-02-12,,
CVE-2016-2368,2016-02-12,,
CVE-2016-2369,2016-02-12,,
CVE-2016-2370,2016-02-12,,
CVE-2016-2371,2016-02-12,,
CVE-2016-2372,2016-02-12,,
CVE-2016-2373,2016-02-12,,
CVE-2016-2374,2016-02-12,,
CVE-2016-2375,2016-02-12,,
CVE-2016-2376,2016-02-12,,
CVE-2016-2377,2016-02-12,,
CVE-2016-2378,2016-02-12,,
CVE-2016-2379,2016-02-12,,
CVE-2016-2380,2016-02-12,,
CVE-2016-2381,2016-02-13,,
CVE-2016-2383,2016-02-14,,
CVE-2016-2384,2016-02-14,,
CVE-2016-2385,2016-02-15,,
CVE-2016-2386,2016-02-16,,
CVE-2016-2387,2016-02-16,,
CVE-2016-2388,2016-02-16,,
CVE-2016-2389,2016-02-16,,
CVE-2016-2390,2016-02-16,,
CVE-2016-2391,2016-02-16,,
CVE-2016-2392,2016-02-16,,
CVE-2016-2393,2016-02-16,,
CVE-2016-2396,2016-02-17,,
CVE-2016-2397,2016-02-17,,
CVE-2016-2398,2016-02-17,,
CVE-2016-2399,2016-02-17,,
CVE-2016-2402,2016-02-17,,
CVE-2016-2403,2016-02-18,,
CVE-2016-2404,2016-02-18,,
CVE-2016-2405,2016-02-18,,
CVE-2016-2406,2016-02-18,,
CVE-2016-2408,2016-02-18,,
CVE-2016-2409,2016-02-18,,
CVE-2016-2410,2016-02-18,,
CVE-2016-2411,2016-02-18,,
CVE-2016-2412,2016-02-18,,
CVE-2016-2413,2016-02-18,,
CVE-2016-2414,2016-02-18,,
CVE-2016-2415,2016-02-18,,
CVE-2016-2416,2016-02-18,,
CVE-2016-2417,2016-02-18,2016-04-11,53
CVE-2016-2418,2016-02-18,,
CVE-2016-2419,2016-02-18,,
CVE-2016-2420,2016-02-18,,
CVE-2016-2421,2016-02-18,,
CVE-2016-2422,2016-02-18,,
CVE-2016-2423,2016-02-18,,
CVE-2016-2424,2016-02-18,,
CVE-2016-2425,2016-02-18,,
CVE-2016-2426,2016-02-18,,
CVE-2016-2427,2016-02-18,,
CVE-2016-2428,2016-02-18,,
CVE-2016-2429,2016-02-18,,
CVE-2016-2430,2016-02-18,,
CVE-2016-2431,2016-02-18,,
CVE-2016-2432,2016-02-18,,
CVE-2016-2434,2016-02-18,,
CVE-2016-2435,2016-02-18,,
CVE-2016-2436,2016-02-18,,
CVE-2016-2437,2016-02-18,,
CVE-2016-2439,2016-02-18,,
CVE-2016-2440,2016-02-18,,
CVE-2016-2441,2016-02-18,,
CVE-2016-2442,2016-02-18,,
CVE-2016-2443,2016-02-18,,
CVE-2016-2444,2016-02-18,,
CVE-2016-2445,2016-02-18,,
CVE-2016-2446,2016-02-18,,
CVE-2016-2448,2016-02-18,,
CVE-2016-2449,2016-02-18,,
CVE-2016-2450,2016-02-18,,
CVE-2016-2451,2016-02-18,,
CVE-2016-2452,2016-02-18,,
CVE-2016-2453,2016-02-18,,
CVE-2016-2454,2016-02-18,,
CVE-2016-2456,2016-02-18,,
CVE-2016-2457,2016-02-18,,
CVE-2016-2458,2016-02-18,,
CVE-2016-2459,2016-02-18,,
CVE-2016-2460,2016-02-18,,
CVE-2016-2461,2016-02-18,,
CVE-2016-2462,2016-02-18,,
CVE-2016-2463,2016-02-18,,
CVE-2016-2464,2016-02-18,,
CVE-2016-2465,2016-02-18,,
CVE-2016-2466,2016-02-18,,
CVE-2016-2467,2016-02-18,,
CVE-2016-2468,2016-02-18,,
CVE-2016-2469,2016-02-18,,
CVE-2016-2470,2016-02-18,,
CVE-2016-2471,2016-02-18,,
CVE-2016-2472,2016-02-18,,
CVE-2016-2473,2016-02-18,,
CVE-2016-2474,2016-02-18,,
CVE-2016-2475,2016-02-18,,
CVE-2016-2476,2016-02-18,,
CVE-2016-2477,2016-02-18,,
CVE-2016-2478,2016-02-18,,
CVE-2016-2479,2016-02-18,,
CVE-2016-2480,2016-02-18,,
CVE-2016-2481,2016-02-18,,
CVE-2016-2482,2016-02-18,,
CVE-2016-2483,2016-02-18,,
CVE-2016-2484,2016-02-18,,
CVE-2016-2485,2016-02-18,,
CVE-2016-2486,2016-02-18,,
CVE-2016-2487,2016-02-18,,
CVE-2016-2488,2016-02-18,,
CVE-2016-2489,2016-02-18,,
CVE-2016-2490,2016-02-18,,
CVE-2016-2491,2016-02-18,,
CVE-2016-2492,2016-02-18,,
CVE-2016-2493,2016-02-18,,
CVE-2016-2494,2016-02-18,2016-06-10,113
CVE-2016-2495,2016-02-18,,
CVE-2016-2496,2016-02-18,,
CVE-2016-2497,2016-02-18,,
CVE-2016-2498,2016-02-18,,
CVE-2016-2499,2016-02-18,,
CVE-2016-2500,2016-02-18,,
CVE-2016-2501,2016-02-18,,
CVE-2016-2502,2016-02-18,,
CVE-2016-2503,2016-02-18,,
CVE-2016-2504,2016-02-18,,
CVE-2016-2505,2016-02-18,,
CVE-2016-2506,2016-02-18,,
CVE-2016-2507,2016-02-18,,
CVE-2016-2508,2016-02-18,,
CVE-2016-2509,2016-02-18,,
CVE-2016-2510,2016-02-18,,
CVE-2016-2511,2016-02-19,,
CVE-2016-2512,2016-02-19,,
CVE-2016-2513,2016-02-19,,
CVE-2016-2515,2016-02-20,,
CVE-2016-2516,2016-02-20,,
CVE-2016-2517,2016-02-20,,
CVE-2016-2518,2016-02-20,,
CVE-2016-2519,2016-02-20,,
CVE-2016-2521,2016-02-20,,
CVE-2016-2522,2016-02-20,,
CVE-2016-2523,2016-02-20,,
CVE-2016-2524,2016-02-20,,
CVE-2016-2525,2016-02-20,,
CVE-2016-2526,2016-02-20,,
CVE-2016-2527,2016-02-20,,
CVE-2016-2528,2016-02-20,,
CVE-2016-2529,2016-02-20,,
CVE-2016-2530,2016-02-20,,
CVE-2016-2531,2016-02-20,,
CVE-2016-2532,2016-02-20,,
CVE-2016-2533,2016-02-22,,
CVE-2016-2536,2016-02-22,,
CVE-2016-2537,2016-02-22,,
CVE-2016-2538,2016-02-23,,
CVE-2016-2539,2016-02-23,2016-03-07,13
CVE-2016-2542,2016-02-23,,
CVE-2016-2543,2016-02-23,,
CVE-2016-2544,2016-02-23,,
CVE-2016-2545,2016-02-23,,
CVE-2016-2546,2016-02-23,,
CVE-2016-2547,2016-02-23,,
CVE-2016-2548,2016-02-23,,
CVE-2016-2549,2016-02-23,,
CVE-2016-2550,2016-02-23,,
CVE-2016-2554,2016-02-24,,
CVE-2016-2555,2016-02-24,2016-03-01,6
CVE-2016-2556,2016-02-24,,
CVE-2016-2557,2016-02-24,,
CVE-2016-2558,2016-02-24,,
CVE-2016-2559,2016-02-25,,
CVE-2016-2560,2016-02-25,,
CVE-2016-2561,2016-02-25,,
CVE-2016-2562,2016-02-25,,
CVE-2016-2563,2016-02-25,,
CVE-2016-2565,2016-02-25,,
CVE-2016-2566,2016-02-25,,
CVE-2016-2568,2016-02-26,,
CVE-2016-2569,2016-02-26,,
CVE-2016-2570,2016-02-26,,
CVE-2016-2571,2016-02-26,,
CVE-2016-2572,2016-02-26,,
CVE-2016-2774,2016-02-26,,
CVE-2016-2775,2016-02-26,,
CVE-2016-2776,2016-02-26,,
CVE-2016-2779,2016-02-27,,
CVE-2016-2780,2016-02-27,,
CVE-2016-2781,2016-02-28,,
CVE-2016-2782,2016-02-28,,
CVE-2016-2783,2016-02-28,,
CVE-2016-2784,2016-02-29,2016-05-04,65
CVE-2016-2785,2016-02-29,,
CVE-2016-2786,2016-02-29,,
CVE-2016-2787,2016-02-29,,
CVE-2016-2788,2016-02-29,,
CVE-2016-2789,2016-03-01,,
CVE-2016-2790,2016-03-01,,
CVE-2016-2791,2016-03-01,,
CVE-2016-2792,2016-03-01,,
CVE-2016-2793,2016-03-01,,
CVE-2016-2794,2016-03-01,,
CVE-2016-2795,2016-03-01,,
CVE-2016-2796,2016-03-01,,
CVE-2016-2797,2016-03-01,,
CVE-2016-2798,2016-03-01,,
CVE-2016-2799,2016-03-01,,
CVE-2016-2800,2016-03-01,,
CVE-2016-2801,2016-03-01,,
CVE-2016-2802,2016-03-01,,
CVE-2016-2803,2016-03-01,,
CVE-2016-2804,2016-03-01,,
CVE-2016-2805,2016-03-01,,
CVE-2016-2806,2016-03-01,,
CVE-2016-2807,2016-03-01,,
CVE-2016-2808,2016-03-01,,
CVE-2016-2809,2016-03-01,,
CVE-2016-2810,2016-03-01,,
CVE-2016-2811,2016-03-01,,
CVE-2016-2812,2016-03-01,,
CVE-2016-2813,2016-03-01,,
CVE-2016-2814,2016-03-01,,
CVE-2016-2815,2016-03-01,,
CVE-2016-2816,2016-03-01,,
CVE-2016-2817,2016-03-01,,
CVE-2016-2818,2016-03-01,,
CVE-2016-2819,2016-03-01,,
CVE-2016-2820,2016-03-01,,
CVE-2016-2821,2016-03-01,,
CVE-2016-2822,2016-03-01,,
CVE-2016-2824,2016-03-01,,
CVE-2016-2825,2016-03-01,,
