cve,assign_date,published_date,date_diff
CVE-2015-0617,1/7/2015,2/17/2015,41
CVE-2015-0618,1/7/2015,2/21/2015,45
CVE-2015-0619,1/7/2015,2/11/2015,35
CVE-2015-0620,1/7/2015,2/17/2015,41
CVE-2015-0621,1/7/2015,2/17/2015,41
CVE-2015-0622,1/7/2015,2/18/2015,42
CVE-2015-0623,1/7/2015,2/18/2015,42
CVE-2015-0624,1/7/2015,2/21/2015,45
CVE-2015-0626,1/7/2015,2/18/2015,42
CVE-2015-0628,1/7/2015,2/19/2015,43
CVE-2015-0631,1/7/2015,2/21/2015,45
CVE-2015-0632,1/7/2015,2/26/2015,50
CVE-2015-0633,1/7/2015,2/25/2015,49
CVE-2015-0634,1/7/2015,5/14/2015,127
CVE-2015-0635,1/7/2015,3/26/2015,78
CVE-2015-0636,1/7/2015,3/26/2015,78
CVE-2015-0637,1/7/2015,3/26/2015,78
CVE-2015-0638,1/7/2015,3/26/2015,78
CVE-2015-0639,1/7/2015,3/26/2015,78
CVE-2015-0640,1/7/2015,3/26/2015,78
CVE-2015-0641,1/7/2015,3/26/2015,78
CVE-2015-0642,1/7/2015,3/26/2015,78
CVE-2015-0643,1/7/2015,3/26/2015,78
CVE-2015-0644,1/7/2015,3/26/2015,78
CVE-2015-0645,1/7/2015,3/26/2015,78
CVE-2015-0646,1/7/2015,3/26/2015,78
CVE-2015-0647,1/7/2015,3/26/2015,78
CVE-2015-0648,1/7/2015,3/26/2015,78
CVE-2015-0649,1/7/2015,3/26/2015,78
CVE-2015-0650,1/7/2015,3/26/2015,78
CVE-2015-0651,1/7/2015,2/26/2015,50
CVE-2015-0652,1/7/2015,3/12/2015,64
CVE-2015-0653,1/7/2015,3/12/2015,64
CVE-2015-0654,1/7/2015,3/12/2015,64
CVE-2015-0655,1/7/2015,2/27/2015,51
CVE-2015-0656,1/7/2015,3/3/2015,55
CVE-2015-0657,1/7/2015,3/5/2015,57
CVE-2015-0658,1/7/2015,3/27/2015,79
CVE-2015-0659,1/7/2015,3/5/2015,57
CVE-2015-0660,1/7/2015,3/13/2015,65
CVE-2015-0661,1/7/2015,3/5/2015,57
CVE-2015-0662,1/7/2015,3/16/2015,68
CVE-2015-0663,1/7/2015,3/16/2015,68
CVE-2015-0664,1/7/2015,3/18/2015,70
CVE-2015-0665,1/7/2015,3/16/2015,68
CVE-2015-0666,1/7/2015,4/3/2015,86
CVE-2015-0667,1/7/2015,3/18/2015,70
CVE-2015-0668,1/7/2015,3/19/2015,71
CVE-2015-0669,1/7/2015,3/20/2015,72
CVE-2015-0670,1/7/2015,3/20/2015,72
CVE-2015-0671,1/7/2015,3/19/2015,71
CVE-2015-0672,1/7/2015,3/26/2015,78
CVE-2015-0673,1/7/2015,3/26/2015,78
CVE-2015-0675,1/7/2015,4/12/2015,95
CVE-2015-0676,1/7/2015,4/12/2015,95
CVE-2015-0677,1/7/2015,4/12/2015,95
CVE-2015-0678,1/7/2015,4/10/2015,93
CVE-2015-0679,1/7/2015,3/27/2015,79
CVE-2015-0680,1/7/2015,3/27/2015,79
CVE-2015-0681,1/7/2015,7/24/2015,198
CVE-2015-0682,1/7/2015,4/3/2015,86
CVE-2015-0683,1/7/2015,4/3/2015,86
CVE-2015-0684,1/7/2015,4/3/2015,86
CVE-2015-0685,1/7/2015,4/2/2015,85
CVE-2015-0686,1/7/2015,4/2/2015,85
CVE-2015-0687,1/7/2015,4/2/2015,85
CVE-2015-0688,1/7/2015,4/3/2015,86
CVE-2015-0690,1/7/2015,4/6/2015,89
CVE-2015-0691,1/7/2015,4/16/2015,99
CVE-2015-0692,1/7/2015,4/10/2015,93
CVE-2015-0693,1/7/2015,4/15/2015,98
CVE-2015-0694,1/7/2015,4/10/2015,93
CVE-2015-0695,1/7/2015,4/16/2015,99
CVE-2015-0696,1/7/2015,4/15/2015,98
CVE-2015-0697,1/7/2015,4/15/2015,98
CVE-2015-0698,1/7/2015,4/15/2015,98
CVE-2015-0699,1/7/2015,4/15/2015,98
CVE-2015-0700,1/7/2015,4/16/2015,99
CVE-2015-0701,1/7/2015,5/6/2015,119
CVE-2015-0702,1/7/2015,4/20/2015,103
CVE-2015-0703,1/7/2015,4/20/2015,103
CVE-2015-0704,1/7/2015,4/21/2015,104
CVE-2015-0705,1/7/2015,4/21/2015,104
CVE-2015-0706,1/7/2015,4/22/2015,105
CVE-2015-0707,1/7/2015,4/22/2015,105
CVE-2015-0708,1/7/2015,4/28/2015,111
CVE-2015-0709,1/7/2015,4/28/2015,111
CVE-2015-0710,1/7/2015,4/28/2015,111
CVE-2015-0711,1/7/2015,4/28/2015,111
CVE-2015-0712,1/7/2015,5/1/2015,114
CVE-2015-0713,1/7/2015,5/24/2015,137
CVE-2015-0714,1/7/2015,5/2/2015,115
CVE-2015-0715,1/7/2015,5/6/2015,119
CVE-2015-0716,1/7/2015,5/6/2015,119
CVE-2015-0717,1/7/2015,5/16/2015,129
CVE-2015-0718,1/7/2015,3/3/2016,421
CVE-2015-0721,1/7/2015,10/6/2016,638
CVE-2015-0722,1/7/2015,5/24/2015,137
CVE-2015-0723,1/7/2015,5/16/2015,129
CVE-2015-0724,1/7/2015,5/14/2015,127
CVE-2015-0725,1/7/2015,7/16/2015,190
CVE-2015-0726,1/7/2015,5/16/2015,129
CVE-2015-0727,1/7/2015,5/14/2015,127
CVE-2015-0728,1/7/2015,5/14/2015,127
CVE-2015-0729,1/7/2015,5/16/2015,129
CVE-2015-0730,1/7/2015,5/16/2015,129
CVE-2015-0731,1/7/2015,5/15/2015,128
CVE-2015-0732,1/7/2015,7/28/2015,202
CVE-2015-0733,1/7/2015,5/30/2015,143
CVE-2015-0734,1/7/2015,5/14/2015,127
CVE-2015-0735,1/7/2015,5/16/2015,129
CVE-2015-0736,1/7/2015,5/15/2015,128
CVE-2015-0737,1/7/2015,6/12/2015,156
CVE-2015-0738,1/7/2015,5/16/2015,129
CVE-2015-0739,1/7/2015,5/18/2015,131
CVE-2015-0740,1/7/2015,5/19/2015,132
CVE-2015-0741,1/7/2015,5/21/2015,134
CVE-2015-0742,1/7/2015,5/21/2015,134
CVE-2015-0743,1/7/2015,5/30/2015,143
CVE-2015-0744,1/7/2015,5/30/2015,143
CVE-2015-0745,1/7/2015,5/30/2015,143
CVE-2015-0746,1/7/2015,5/21/2015,134
CVE-2015-0747,1/7/2015,5/30/2015,143
CVE-2015-0750,1/7/2015,5/22/2015,135
CVE-2015-0751,1/7/2015,5/29/2015,142
CVE-2015-0752,1/7/2015,5/29/2015,142
CVE-2015-0753,1/7/2015,5/29/2015,142
CVE-2015-0754,1/7/2015,5/29/2015,142
CVE-2015-0755,1/7/2015,5/29/2015,142
CVE-2015-0756,1/7/2015,5/29/2015,142
CVE-2015-0757,1/7/2015,5/29/2015,142
CVE-2015-0758,1/7/2015,5/30/2015,143
CVE-2015-0759,1/7/2015,6/2/2015,146
CVE-2015-0760,1/7/2015,6/4/2015,148
CVE-2015-0761,1/7/2015,6/4/2015,148
CVE-2015-0762,1/7/2015,6/4/2015,148
CVE-2015-0763,1/7/2015,6/4/2015,148
CVE-2015-0764,1/7/2015,6/4/2015,148
CVE-2015-0765,1/7/2015,6/4/2015,148
CVE-2015-0766,1/7/2015,6/4/2015,148
CVE-2015-0767,1/7/2015,6/7/2015,151
CVE-2015-0768,1/7/2015,6/12/2015,156
CVE-2015-0769,1/7/2015,6/12/2015,156
CVE-2015-0770,1/7/2015,6/7/2015,151
CVE-2015-0771,1/7/2015,6/12/2015,156
CVE-2015-0772,1/7/2015,6/12/2015,156
CVE-2015-0773,1/7/2015,6/12/2015,156
CVE-2015-0774,1/7/2015,6/12/2015,156
CVE-2015-0775,1/7/2015,6/12/2015,156
CVE-2015-0776,1/7/2015,6/12/2015,156
CVE-2015-0777,1/7/2015,4/5/2015,88
CVE-2015-0778,1/7/2015,3/16/2015,68
CVE-2015-0779,1/7/2015,6/7/2015,151
CVE-2015-0787,1/7/2015,10/27/2016,659
CVE-2015-0794,1/7/2015,11/19/2015,316
CVE-2015-0795,1/7/2015,7/18/2015,192
CVE-2015-0797,1/7/2015,5/14/2015,127
CVE-2015-0798,1/7/2015,4/8/2015,91
CVE-2015-0799,1/7/2015,4/8/2015,91
CVE-2015-0800,1/7/2015,4/1/2015,84
CVE-2015-0801,1/7/2015,4/1/2015,84
CVE-2015-0802,1/7/2015,4/1/2015,84
CVE-2015-0803,1/7/2015,4/1/2015,84
CVE-2015-0804,1/7/2015,4/1/2015,84
CVE-2015-0805,1/7/2015,4/1/2015,84
CVE-2015-0806,1/7/2015,4/1/2015,84
CVE-2015-0807,1/7/2015,4/1/2015,84
CVE-2015-0808,1/7/2015,4/1/2015,84
CVE-2015-0810,1/7/2015,4/1/2015,84
CVE-2015-0811,1/7/2015,4/1/2015,84
CVE-2015-0812,1/7/2015,4/1/2015,84
CVE-2015-0813,1/7/2015,4/1/2015,84
CVE-2015-0814,1/7/2015,4/1/2015,84
CVE-2015-0815,1/7/2015,4/1/2015,84
CVE-2015-0816,1/7/2015,4/1/2015,84
CVE-2015-0817,1/7/2015,3/23/2015,75
CVE-2015-0818,1/7/2015,3/23/2015,75
CVE-2015-0819,1/7/2015,2/25/2015,49
CVE-2015-0820,1/7/2015,2/25/2015,49
CVE-2015-0821,1/7/2015,2/25/2015,49
CVE-2015-0822,1/7/2015,2/25/2015,49
CVE-2015-0823,1/7/2015,2/25/2015,49
CVE-2015-0824,1/7/2015,2/25/2015,49
CVE-2015-0825,1/7/2015,2/25/2015,49
CVE-2015-0826,1/7/2015,2/25/2015,49
CVE-2015-0827,1/7/2015,2/25/2015,49
CVE-2015-0828,1/7/2015,2/25/2015,49
CVE-2015-0829,1/7/2015,2/25/2015,49
CVE-2015-0830,1/7/2015,2/25/2015,49
CVE-2015-0831,1/7/2015,2/25/2015,49
CVE-2015-0832,1/7/2015,2/25/2015,49
CVE-2015-0833,1/7/2015,2/25/2015,49
CVE-2015-0834,1/7/2015,2/25/2015,49
CVE-2015-0835,1/7/2015,2/25/2015,49
CVE-2015-0836,1/7/2015,2/25/2015,49
CVE-2015-0838,1/7/2015,3/31/2015,83
CVE-2015-0840,1/7/2015,4/13/2015,96
CVE-2015-0844,1/7/2015,4/14/2015,97
CVE-2015-0845,1/7/2015,4/17/2015,100
CVE-2015-0846,1/7/2015,4/24/2015,107
CVE-2015-0847,1/7/2015,5/29/2015,142
CVE-2015-0848,1/7/2015,7/1/2015,175
CVE-2015-0850,1/7/2015,6/2/2015,146
CVE-2015-0851,1/7/2015,8/12/2015,217
CVE-2015-0852,1/7/2015,9/29/2015,265
CVE-2015-0854,1/7/2015,12/29/2016,722
CVE-2015-0855,1/7/2015,3/23/2017,806
CVE-2015-0856,1/7/2015,11/24/2015,321
CVE-2015-0857,1/7/2015,5/6/2016,485
CVE-2015-0858,1/7/2015,5/6/2016,485
CVE-2015-0859,1/7/2015,12/3/2015,330
CVE-2015-0860,1/7/2015,12/3/2015,330
CVE-2015-0861,1/7/2015,4/13/2016,462
CVE-2015-0862,1/7/2015,1/18/2015,11
CVE-2015-0863,1/7/2015,3/27/2017,810
CVE-2015-0864,1/7/2015,3/27/2017,810
CVE-2015-0866,1/7/2015,2/2/2015,26
CVE-2015-0867,1/8/2015,1/21/2015,13
CVE-2015-0868,1/8/2015,2/1/2015,24
CVE-2015-0869,1/8/2015,2/1/2015,24
CVE-2015-0870,1/8/2015,1/31/2015,23
CVE-2015-0871,1/8/2015,2/7/2015,30
CVE-2015-0873,1/8/2015,2/12/2015,35
CVE-2015-0875,1/8/2015,2/14/2015,37
CVE-2015-0876,1/8/2015,4/6/2015,88
CVE-2015-0877,1/8/2015,4/5/2015,87
CVE-2015-0878,1/8/2015,2/20/2015,43
CVE-2015-0879,1/8/2015,2/20/2015,43
CVE-2015-0880,1/8/2015,2/20/2015,43
CVE-2015-0881,1/8/2015,2/20/2015,43
CVE-2015-0882,1/8/2015,2/26/2015,49
CVE-2015-0883,1/8/2015,2/26/2015,49
CVE-2015-0884,1/8/2015,2/27/2015,50
CVE-2015-0885,1/8/2015,2/27/2015,50
CVE-2015-0886,1/8/2015,2/27/2015,50
CVE-2015-0887,1/8/2015,2/27/2015,50
CVE-2015-0888,1/8/2015,2/27/2015,50
CVE-2015-0889,1/8/2015,2/27/2015,50
CVE-2015-0890,1/8/2015,3/3/2015,54
CVE-2015-0891,1/8/2015,3/4/2015,55
CVE-2015-0892,1/8/2015,3/4/2015,55
CVE-2015-0893,1/8/2015,3/4/2015,55
CVE-2015-0894,1/8/2015,3/6/2015,57
CVE-2015-0895,1/8/2015,3/6/2015,57
CVE-2015-0896,1/8/2015,3/18/2015,69
CVE-2015-0898,1/8/2015,3/20/2015,71
CVE-2015-0899,1/8/2015,7/4/2016,543
CVE-2015-0900,1/8/2015,3/31/2015,82
CVE-2015-0901,1/8/2015,3/31/2015,82
CVE-2015-0902,1/8/2015,4/3/2015,85
CVE-2015-0903,1/8/2015,4/3/2015,85
CVE-2015-0905,1/8/2015,4/7/2015,89
CVE-2015-0906,1/8/2015,4/15/2015,97
CVE-2015-0907,1/8/2015,4/15/2015,97
CVE-2015-0910,1/8/2015,4/23/2015,105
CVE-2015-0911,1/8/2015,4/23/2015,105
CVE-2015-0912,1/8/2015,5/1/2015,113
CVE-2015-0913,1/8/2015,5/1/2015,113
CVE-2015-0914,1/8/2015,5/1/2015,113
CVE-2015-0915,1/8/2015,5/21/2015,133
CVE-2015-0916,1/8/2015,5/21/2015,133
CVE-2015-0917,1/8/2015,1/8/2015,0
CVE-2015-0918,1/8/2015,1/8/2015,0
CVE-2015-0919,1/8/2015,1/8/2015,0
CVE-2015-0920,1/8/2015,1/8/2015,0
CVE-2015-0921,1/9/2015,1/9/2015,0
CVE-2015-0922,1/9/2015,1/9/2015,0
CVE-2015-0923,1/10/2015,2/13/2015,34
CVE-2015-0924,1/10/2015,1/17/2015,7
CVE-2015-0925,1/10/2015,1/22/2015,12
CVE-2015-0926,1/10/2015,1/31/2015,21
CVE-2015-0929,1/10/2015,2/3/2015,24
CVE-2015-0930,1/10/2015,2/3/2015,24
CVE-2015-0931,1/10/2015,2/13/2015,34
CVE-2015-0932,1/10/2015,4/4/2015,84
CVE-2015-0933,1/10/2015,3/3/2015,52
CVE-2015-0934,1/10/2015,3/3/2015,52
CVE-2015-0935,1/10/2015,5/25/2015,135
CVE-2015-0937,1/10/2015,4/16/2015,96
CVE-2015-0938,1/10/2015,4/16/2015,96
CVE-2015-0941,1/10/2015,3/21/2015,70
CVE-2015-0943,1/10/2015,8/31/2015,233
CVE-2015-0950,1/10/2015,4/4/2015,84
CVE-2015-0951,1/10/2015,4/4/2015,84
CVE-2015-0961,1/10/2015,5/25/2015,135
CVE-2015-0962,1/10/2015,5/25/2015,135
CVE-2015-0967,1/10/2015,4/17/2015,97
CVE-2015-0968,1/10/2015,4/17/2015,97
CVE-2015-0969,1/10/2015,4/17/2015,97
CVE-2015-0970,1/10/2015,4/17/2015,97
CVE-2015-0971,1/10/2015,5/14/2015,124
CVE-2015-0972,1/10/2015,6/23/2015,164
CVE-2015-0973,1/10/2015,1/18/2015,8
CVE-2015-0976,1/10/2015,4/3/2015,83
CVE-2015-0977,1/10/2015,2/26/2015,47
CVE-2015-0978,1/10/2015,3/13/2015,62
CVE-2015-0979,1/10/2015,3/13/2015,62
CVE-2015-0980,1/10/2015,3/13/2015,62
CVE-2015-0981,1/10/2015,3/13/2015,62
CVE-2015-0982,1/10/2015,3/13/2015,62
CVE-2015-0984,1/10/2015,3/30/2015,79
CVE-2015-0985,1/10/2015,3/30/2015,79
CVE-2015-0986,1/10/2015,5/26/2015,136
CVE-2015-0987,1/10/2015,10/3/2015,266
CVE-2015-0988,1/10/2015,10/3/2015,266
CVE-2015-0989,1/10/2015,6/28/2015,169
CVE-2015-0990,1/10/2015,4/3/2015,83
CVE-2015-0991,1/10/2015,4/3/2015,83
CVE-2015-0992,1/10/2015,4/3/2015,83
CVE-2015-0993,1/10/2015,4/3/2015,83
CVE-2015-0994,1/10/2015,4/3/2015,83
CVE-2015-0995,1/10/2015,4/3/2015,83
CVE-2015-0996,1/10/2015,3/29/2015,78
CVE-2015-0997,1/10/2015,3/29/2015,78
CVE-2015-0998,1/10/2015,3/29/2015,78
CVE-2015-0999,1/10/2015,3/29/2015,78
CVE-2015-1000,1/10/2015,6/5/2015,146
CVE-2015-1000000,6/7/2016,10/6/2016,121
CVE-2015-1000001,6/7/2016,10/6/2016,121
CVE-2015-1000002,6/7/2016,10/6/2016,121
CVE-2015-1000003,6/7/2016,10/6/2016,121
CVE-2015-1000004,6/7/2016,10/6/2016,121
CVE-2015-1000005,6/7/2016,10/6/2016,121
CVE-2015-1000006,6/7/2016,10/6/2016,121
CVE-2015-1000007,6/7/2016,10/6/2016,121
CVE-2015-1000008,6/7/2016,10/6/2016,121
CVE-2015-1000009,6/7/2016,10/6/2016,121
CVE-2015-1000010,6/7/2016,10/6/2016,121
CVE-2015-1000011,6/7/2016,10/6/2016,121
CVE-2015-1000012,6/7/2016,10/6/2016,121
CVE-2015-1000013,6/7/2016,10/6/2016,121
CVE-2015-1001,1/10/2015,10/24/2015,287
CVE-2015-1002,1/10/2015,10/24/2015,287
CVE-2015-1003,1/10/2015,10/24/2015,287
CVE-2015-1005,1/10/2015,10/24/2015,287
CVE-2015-1008,1/10/2015,5/25/2015,135
CVE-2015-1009,1/10/2015,7/31/2015,202
CVE-2015-1010,1/10/2015,5/31/2015,141
CVE-2015-1011,1/10/2015,7/6/2015,177
CVE-2015-1013,1/10/2015,5/25/2015,135
CVE-2015-1015,1/10/2015,10/3/2015,266
CVE-2015-1026,1/10/2015,3/11/2015,60
CVE-2015-1028,1/10/2015,1/21/2015,11
CVE-2015-1029,1/10/2015,1/16/2015,6
CVE-2015-1030,1/10/2015,1/20/2015,10
CVE-2015-1031,1/10/2015,2/10/2015,31
CVE-2015-1032,1/10/2015,1/21/2015,11
CVE-2015-1038,1/11/2015,1/21/2015,10
CVE-2015-1039,1/11/2015,1/15/2015,4
CVE-2015-1040,1/11/2015,1/15/2015,4
CVE-2015-1041,1/11/2015,1/15/2015,4
CVE-2015-1042,1/11/2015,2/10/2015,30
CVE-2015-1043,1/12/2015,1/29/2015,17
CVE-2015-1044,1/12/2015,1/29/2015,17
CVE-2015-1047,1/12/2015,10/12/2015,273
CVE-2015-1048,1/12/2015,1/21/2015,9
CVE-2015-1049,1/13/2015,2/2/2015,20
CVE-2015-1050,1/15/2015,1/15/2015,0
CVE-2015-1051,1/15/2015,1/15/2015,0
CVE-2015-1052,1/15/2015,1/15/2015,0
CVE-2015-1053,1/16/2015,1/16/2015,0
CVE-2015-1054,1/16/2015,1/16/2015,0
CVE-2015-1055,1/16/2015,1/16/2015,0
CVE-2015-1056,1/16/2015,1/16/2015,0
CVE-2015-1057,1/16/2015,1/16/2015,0
CVE-2015-1058,1/16/2015,1/16/2015,0
CVE-2015-1059,1/16/2015,1/16/2015,0
CVE-2015-1060,1/16/2015,1/16/2015,0
CVE-2015-1061,1/16/2015,3/12/2015,55
CVE-2015-1062,1/16/2015,3/12/2015,55
CVE-2015-1063,1/16/2015,3/12/2015,55
CVE-2015-1064,1/16/2015,3/12/2015,55
CVE-2015-1065,1/16/2015,3/12/2015,55
CVE-2015-1066,1/16/2015,3/12/2015,55
CVE-2015-1067,1/16/2015,3/10/2015,53
CVE-2015-1068,1/16/2015,3/18/2015,61
CVE-2015-1069,1/16/2015,3/18/2015,61
CVE-2015-1070,1/16/2015,3/18/2015,61
CVE-2015-1071,1/16/2015,3/18/2015,61
CVE-2015-1072,1/16/2015,3/18/2015,61
CVE-2015-1073,1/16/2015,3/18/2015,61
CVE-2015-1074,1/16/2015,3/18/2015,61
CVE-2015-1075,1/16/2015,3/18/2015,61
CVE-2015-1076,1/16/2015,3/18/2015,61
CVE-2015-1077,1/16/2015,3/18/2015,61
CVE-2015-1078,1/16/2015,3/18/2015,61
CVE-2015-1079,1/16/2015,3/18/2015,61
CVE-2015-1080,1/16/2015,3/18/2015,61
CVE-2015-1081,1/16/2015,3/18/2015,61
CVE-2015-1082,1/16/2015,3/18/2015,61
CVE-2015-1083,1/16/2015,3/18/2015,61
CVE-2015-1084,1/16/2015,3/18/2015,61
CVE-2015-1085,1/16/2015,4/10/2015,84
CVE-2015-1086,1/16/2015,4/10/2015,84
CVE-2015-1087,1/16/2015,4/10/2015,84
CVE-2015-1088,1/16/2015,4/10/2015,84
CVE-2015-1089,1/16/2015,4/10/2015,84
CVE-2015-1090,1/16/2015,4/10/2015,84
CVE-2015-1091,1/16/2015,4/10/2015,84
CVE-2015-1092,1/16/2015,4/10/2015,84
CVE-2015-1093,1/16/2015,4/10/2015,84
CVE-2015-1094,1/16/2015,4/10/2015,84
CVE-2015-1095,1/16/2015,4/10/2015,84
CVE-2015-1096,1/16/2015,4/10/2015,84
CVE-2015-1097,1/16/2015,4/10/2015,84
CVE-2015-1098,1/16/2015,4/10/2015,84
CVE-2015-1099,1/16/2015,4/10/2015,84
CVE-2015-1100,1/16/2015,4/10/2015,84
CVE-2015-1101,1/16/2015,4/10/2015,84
CVE-2015-1102,1/16/2015,4/10/2015,84
CVE-2015-1103,1/16/2015,4/10/2015,84
CVE-2015-1104,1/16/2015,4/10/2015,84
CVE-2015-1105,1/16/2015,4/10/2015,84
CVE-2015-1106,1/16/2015,4/10/2015,84
CVE-2015-1107,1/16/2015,4/10/2015,84
CVE-2015-1108,1/16/2015,4/10/2015,84
CVE-2015-1109,1/16/2015,4/10/2015,84
CVE-2015-1110,1/16/2015,4/10/2015,84
CVE-2015-1111,1/16/2015,4/10/2015,84
CVE-2015-1112,1/16/2015,4/10/2015,84
CVE-2015-1113,1/16/2015,4/10/2015,84
CVE-2015-1114,1/16/2015,4/10/2015,84
CVE-2015-1115,1/16/2015,4/10/2015,84
CVE-2015-1116,1/16/2015,4/10/2015,84
CVE-2015-1117,1/16/2015,4/10/2015,84
CVE-2015-1118,1/16/2015,4/10/2015,84
CVE-2015-1119,1/16/2015,4/10/2015,84
CVE-2015-1120,1/16/2015,4/10/2015,84
CVE-2015-1121,1/16/2015,4/10/2015,84
CVE-2015-1122,1/16/2015,4/10/2015,84
CVE-2015-1123,1/16/2015,4/10/2015,84
CVE-2015-1124,1/16/2015,4/10/2015,84
CVE-2015-1125,1/16/2015,4/10/2015,84
CVE-2015-1126,1/16/2015,4/10/2015,84
CVE-2015-1127,1/16/2015,4/10/2015,84
CVE-2015-1128,1/16/2015,4/10/2015,84
CVE-2015-1129,1/16/2015,4/10/2015,84
CVE-2015-1130,1/16/2015,4/10/2015,84
CVE-2015-1131,1/16/2015,4/10/2015,84
CVE-2015-1132,1/16/2015,4/10/2015,84
CVE-2015-1133,1/16/2015,4/10/2015,84
CVE-2015-1134,1/16/2015,4/10/2015,84
CVE-2015-1135,1/16/2015,4/10/2015,84
CVE-2015-1136,1/16/2015,4/10/2015,84
CVE-2015-1137,1/16/2015,4/10/2015,84
CVE-2015-1138,1/16/2015,4/10/2015,84
CVE-2015-1139,1/16/2015,4/10/2015,84
CVE-2015-1140,1/16/2015,4/10/2015,84
CVE-2015-1141,1/16/2015,4/10/2015,84
CVE-2015-1142,1/16/2015,4/10/2015,84
CVE-2015-1143,1/16/2015,4/10/2015,84
CVE-2015-1144,1/16/2015,4/10/2015,84
CVE-2015-1145,1/16/2015,4/10/2015,84
CVE-2015-1146,1/16/2015,4/10/2015,84
CVE-2015-1147,1/16/2015,4/10/2015,84
CVE-2015-1148,1/16/2015,4/10/2015,84
CVE-2015-1149,1/16/2015,4/10/2015,84
CVE-2015-1150,1/16/2015,4/28/2015,102
CVE-2015-1151,1/16/2015,4/28/2015,102
CVE-2015-1152,1/16/2015,5/7/2015,111
CVE-2015-1153,1/16/2015,5/7/2015,111
CVE-2015-1154,1/16/2015,5/7/2015,111
CVE-2015-1155,1/16/2015,5/7/2015,111
CVE-2015-1156,1/16/2015,5/7/2015,111
CVE-2015-1157,1/16/2015,5/27/2015,131
CVE-2015-1158,1/16/2015,6/26/2015,161
CVE-2015-1159,1/16/2015,6/26/2015,161
CVE-2015-1164,1/17/2015,1/21/2015,4
CVE-2015-1165,1/17/2015,3/9/2015,51
CVE-2015-1169,1/17/2015,2/10/2015,24
CVE-2015-1170,1/17/2015,3/6/2015,48
CVE-2015-1171,1/17/2015,8/28/2015,223
CVE-2015-1172,1/17/2015,2/11/2015,25
CVE-2015-1173,1/17/2015,9/16/2015,242
CVE-2015-1175,1/17/2015,1/22/2015,5
CVE-2015-1176,1/17/2015,1/23/2015,6
CVE-2015-1178,1/17/2015,1/26/2015,9
CVE-2015-1179,1/17/2015,1/26/2015,9
CVE-2015-1180,1/17/2015,1/23/2015,6
CVE-2015-1182,1/17/2015,1/27/2015,10
CVE-2015-1188,1/17/2015,5/20/2015,123
CVE-2015-1191,1/18/2015,1/21/2015,3
CVE-2015-1192,1/18/2015,1/21/2015,3
CVE-2015-1193,1/18/2015,1/21/2015,3
CVE-2015-1194,1/18/2015,1/21/2015,3
CVE-2015-1195,1/18/2015,1/21/2015,3
CVE-2015-1196,1/18/2015,1/21/2015,3
CVE-2015-1197,1/18/2015,2/19/2015,32
CVE-2015-1200,1/18/2015,1/23/2015,5
CVE-2015-1201,1/20/2015,1/20/2015,0
CVE-2015-1204,1/21/2015,1/21/2015,0
CVE-2015-1205,1/21/2015,1/22/2015,1
CVE-2015-1209,1/21/2015,2/6/2015,16
CVE-2015-1210,1/21/2015,2/6/2015,16
CVE-2015-1211,1/21/2015,2/6/2015,16
CVE-2015-1212,1/21/2015,2/6/2015,16
CVE-2015-1213,1/21/2015,3/8/2015,46
CVE-2015-1214,1/21/2015,3/8/2015,46
CVE-2015-1215,1/21/2015,3/8/2015,46
CVE-2015-1216,1/21/2015,3/8/2015,46
CVE-2015-1217,1/21/2015,3/8/2015,46
CVE-2015-1218,1/21/2015,3/8/2015,46
CVE-2015-1219,1/21/2015,3/8/2015,46
CVE-2015-1220,1/21/2015,3/8/2015,46
CVE-2015-1221,1/21/2015,3/8/2015,46
CVE-2015-1222,1/21/2015,3/8/2015,46
CVE-2015-1223,1/21/2015,3/8/2015,46
CVE-2015-1224,1/21/2015,3/8/2015,46
CVE-2015-1225,1/21/2015,3/8/2015,46
CVE-2015-1226,1/21/2015,3/8/2015,46
CVE-2015-1227,1/21/2015,3/8/2015,46
CVE-2015-1228,1/21/2015,3/8/2015,46
CVE-2015-1229,1/21/2015,3/8/2015,46
CVE-2015-1230,1/21/2015,3/8/2015,46
CVE-2015-1231,1/21/2015,3/8/2015,46
CVE-2015-1232,1/21/2015,3/8/2015,46
CVE-2015-1233,1/21/2015,4/1/2015,70
CVE-2015-1234,1/21/2015,4/1/2015,70
CVE-2015-1235,1/21/2015,4/19/2015,88
CVE-2015-1236,1/21/2015,4/19/2015,88
CVE-2015-1237,1/21/2015,4/19/2015,88
CVE-2015-1238,1/21/2015,4/19/2015,88
CVE-2015-1240,1/21/2015,4/19/2015,88
CVE-2015-1241,1/21/2015,4/19/2015,88
CVE-2015-1242,1/21/2015,4/19/2015,88
CVE-2015-1243,1/21/2015,5/1/2015,100
CVE-2015-1244,1/21/2015,4/19/2015,88
CVE-2015-1245,1/21/2015,4/19/2015,88
CVE-2015-1246,1/21/2015,4/19/2015,88
CVE-2015-1247,1/21/2015,4/19/2015,88
CVE-2015-1248,1/21/2015,4/19/2015,88
CVE-2015-1249,1/21/2015,4/19/2015,88
CVE-2015-1250,1/21/2015,5/1/2015,100
CVE-2015-1251,1/21/2015,5/20/2015,119
CVE-2015-1252,1/21/2015,5/20/2015,119
CVE-2015-1253,1/21/2015,5/20/2015,119
CVE-2015-1254,1/21/2015,5/20/2015,119
