cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2012-1210,,2/13/2012,2/20/2012,f
cve-2012-1223,,,2/20/2012,f
cve-2012-1235,,,2/21/2012,f
cve-2013-1635,,,3/6/2013,f
cve-2009-4145,,,12/23/2009,f
cve-2009-4262,,,12/10/2009,f
cve-2015-1724,,9/22/2015,6/9/2015,f
cve-2010-1326,,,9/15/2010,f
cve-2009-4356,,,12/18/2009,f
cve-2009-1382,,,7/14/2009,f
cve-2009-1235,,3/23/2009,4/2/2009,f
cve-2009-2302,,5/26/2009,7/2/2009,f
cve-2011-0840,,,4/20/2011,f
cve-2009-3026,,,8/31/2009,f
cve-2012-1241,,,4/16/2012,f
cve-2012-1246,,,5/15/2012,f
cve-2009-4220,,11/24/2009,12/7/2009,t
cve-2009-4221,,11/28/2009,12/7/2009,t
cve-2013-0537,,,11/8/2013,f
cve-2016-8971,,,3/7/2017,f
cve-2009-4348,,,12/17/2009,t
cve-2009-2826,,,11/10/2009,f
cve-2015-1748,6/11/2015,,6/9/2015,f
cve-2009-4351,,12/14/2009,12/17/2009,t
cve-2013-5893,,,1/14/2014,f
cve-2011-1362,,,1/14/2012,f
cve-2016-8972,,,2/15/2017,f
cve-2016-5205,,,1/19/2017,f
cve-2009-2431,,,7/10/2009,f
cve-2009-0448,,2/4/2009,2/5/2009,f
cve-2009-3196,,8/26/2009,9/15/2009,f
cve-2012-1328,,,5/3/2012,f
cve-2013-2690,,,3/28/2013,t
cve-2009-2627,,,8/19/2009,f
cve-2014-6716,,,9/24/2014,f
cve-2009-2689,,,8/10/2009,f
cve-2009-3909,,,11/18/2009,f
cve-2015-1752,,,6/9/2015,f
cve-2013-3381,,,6/11/2013,f
cve-2013-5754,,,9/17/2013,f
cve-2010-2241,,,8/17/2010,f
cve-2010-2272,,,6/14/2010,f
cve-2012-1249,,,5/21/2012,f
cve-2009-2635,,6/9/2009,7/28/2009,f
cve-2009-2341,,7/2/2009,7/7/2009,f
cve-2009-2558,,7/15/2009,7/21/2009,f
cve-2012-1262,,,3/2/2012,f
cve-2009-4416,,,12/24/2009,f
cve-2015-5988,,,12/31/2015,f
cve-2009-1682,,,6/10/2009,f
cve-2013-1656,,,3/8/2013,f
cve-2011-4711,,,12/8/2011,f
cve-2012-1302,,,12/27/2014,f
cve-2012-1574,,,4/12/2012,f
cve-2009-3191,,,9/15/2009,f
cve-2013-1694,,,6/25/2013,f
cve-2012-5597,,,12/5/2012,f
cve-2013-1736,,,9/18/2013,f
cve-2016-8980,,,2/1/2017,f
cve-2014-5456,,,8/25/2014,f
cve-2014-8088,,,10/22/2014,f
cve-2016-6672,,,10/10/2016,f
cve-2009-4088,,11/16/2009,11/27/2009,t
cve-2013-6283,,8/19/2013,10/25/2013,t
cve-2013-0140,,,5/1/2013,f
cve-2012-3455,,,8/20/2012,f
cve-2009-4425,,,12/28/2009,t
cve-2016-7570,,,10/3/2016,f
cve-2009-4384,,12/14/2009,12/22/2009,t
cve-2016-1786,,,3/23/2016,f
cve-2013-2007,,,5/21/2013,f
cve-2013-2202,,,7/8/2013,f
cve-2009-0886,,3/6/2009,3/12/2009,f
cve-2009-2352,,6/3/2009,7/7/2009,f
cve-2009-3103,,9/9/2009,9/8/2009,f
cve-2012-1344,,,8/6/2012,f
cve-2012-1383,,,3/7/2012,f
cve-2012-1390,,,3/7/2012,f
cve-2012-1421,,,3/21/2012,f
cve-2009-0511,,,6/11/2009,f
cve-2009-0605,,,2/17/2009,f
cve-2009-0718,,,4/21/2009,f
cve-2009-0460,,2/3/2009,2/5/2009,f
cve-2009-2478,,7/17/2009,7/16/2009,f
cve-2009-4458,,12/24/2009,12/29/2009,t
cve-2011-2439,,,9/15/2011,f
cve-2012-1424,,,3/21/2012,f
cve-2012-1432,,,3/21/2012,f
cve-2009-1028,,3/9/2009,3/19/2009,f
cve-2009-0965,,3/17/2009,3/19/2009,f
cve-2016-9005,,,2/8/2017,f
cve-2009-0958,,,6/19/2009,f
cve-2012-1433,,,3/21/2012,f
cve-2012-1434,,,3/21/2012,f
cve-2009-0998,,,4/15/2009,f
cve-2012-1442,,,3/21/2012,f
cve-2012-1444,,,3/21/2012,f
cve-2012-1455,,,3/21/2012,f
cve-2012-1476,,,3/13/2012,f
cve-2009-1728,,,8/6/2009,f
cve-2009-1901,,,6/3/2009,f
cve-2014-6176,,,12/16/2014,f
cve-2012-1485,,,3/15/2012,f
cve-2012-1501,,,12/11/2012,f
cve-2009-1962,,,6/6/2009,f
cve-2009-1966,,,7/14/2009,f
cve-2009-1967,,,7/14/2009,f
cve-2009-1971,,,10/22/2009,f
cve-2011-3835,,,12/24/2011,f
cve-2012-1506,,5/9/2012,9/17/2014,f
cve-2012-1516,,,5/4/2012,f
cve-2016-9009,,,2/24/2017,f
cve-2009-2103,,,6/17/2009,f
cve-2009-4322,,,12/14/2009,f
cve-2009-2104,,,6/17/2009,f
cve-2009-0726,,1/13/2009,2/24/2009,f
cve-2009-2100,,6/15/2009,6/17/2009,f
cve-2009-2120,,6/17/2009,6/18/2009,f
cve-2009-2109,,6/17/2009,6/18/2009,f
cve-2012-1520,,,7/25/2012,f
cve-2012-1544,,,3/9/2012,f
cve-2012-1573,,,3/26/2012,f
cve-2009-2175,,,6/23/2009,f
cve-2016-7878,,,12/15/2016,f
cve-2009-2207,,,9/10/2009,f
cve-2009-2358,,,7/7/2009,f
cve-2009-2430,,,7/10/2009,f
cve-2009-2470,,,8/4/2009,f
cve-2009-2180,,6/22/2009,6/23/2009,f
cve-2012-1582,,,9/9/2012,f
cve-2012-1584,,,9/6/2012,f
cve-2012-1589,,,5/18/2012,f
cve-2012-1591,,,9/30/2012,f
cve-2012-1598,,,12/3/2012,f
cve-2012-1607,,,9/4/2012,f
cve-2012-6568,,,6/20/2013,f
cve-2014-6407,,,12/12/2014,f
cve-2009-2662,,,8/4/2009,f
cve-2014-6431,,,9/20/2014,f
cve-2014-1383,,,7/1/2014,f
cve-2014-3489,,,7/7/2014,f
cve-2012-1614,,,9/4/2012,t
cve-2013-5745,,9/17/2013,10/1/2013,f
cve-2009-2665,,,8/4/2009,f
cve-2009-2796,,,9/10/2009,f
cve-2009-2804,,,9/14/2009,f
cve-2016-9013,,,12/9/2016,f
cve-2014-7342,,,10/19/2014,f
cve-2012-1621,,,6/19/2014,f
cve-2012-1636,,,10/1/2012,f
cve-2012-1651,,,9/19/2012,f
cve-2013-6961,,,12/14/2013,f
cve-2009-3163,,,9/10/2009,f
cve-2009-3453,,,9/29/2009,f
cve-2009-3461,,,10/19/2009,f
cve-2009-3875,,,11/5/2009,f
cve-2009-3373,,10/27/2009,10/29/2009,f
cve-2012-0338,,,5/2/2012,f
cve-2012-1653,,,9/19/2012,f
cve-2012-1655,,,9/18/2012,f
cve-2012-1662,,,3/21/2012,f
cve-2012-1678,,,1/16/2013,f
cve-2009-0324,,1/16/2009,1/29/2009,f
cve-2009-0197,,,4/9/2009,f
cve-2009-0303,,,1/27/2009,f
cve-2009-0342,,,1/29/2009,f
cve-2009-0298,,1/26/2009,1/27/2009,f
cve-2009-4178,,11/11/2010,12/10/2009,f
cve-2012-1679,,,5/3/2012,f
cve-2012-1681,,,5/3/2012,f
cve-2012-1687,,,7/17/2012,f
cve-2012-1708,,,5/3/2012,f
cve-2012-1741,,,7/17/2012,f
cve-2012-1742,,,7/17/2012,f
cve-2012-1745,,,7/17/2012,f
cve-2009-0609,,,2/17/2009,f
cve-2009-1368,,,4/22/2009,f
cve-2009-0597,,1/1/2009,2/16/2009,f
cve-2009-1329,,4/14/2009,4/17/2009,f
cve-2009-1347,,4/16/2009,4/20/2009,f
cve-2009-1407,,4/21/2009,4/24/2009,f
cve-2012-1757,,,7/17/2012,f
cve-2012-1763,,,10/16/2012,f
cve-2012-1764,,,7/17/2012,f
cve-2012-1778,,3/11/2012,3/19/2012,t
cve-2012-1781,,,3/19/2012,f
cve-2012-1795,,,3/20/2012,f
cve-2015-7472,,,2/14/2016,f
cve-2009-1590,,,5/8/2009,f
cve-2009-1598,,,5/11/2009,f
cve-2009-1599,,,5/11/2009,f
cve-2009-1587,,5/4/2009,5/7/2009,f
cve-2009-1646,,5/7/2009,5/15/2009,f
cve-2009-2044,,5/10/2009,6/12/2009,f
cve-2012-1797,,,3/20/2012,f
cve-2012-1809,,,4/13/2012,f
cve-2012-1813,,,11/13/2012,f
cve-2012-1814,,,6/8/2012,f
cve-2012-1816,,,6/8/2012,f
cve-2016-9016,,,1/19/2017,f
cve-2014-4889,,,10/21/2014,f
cve-2009-2322,,,7/5/2009,f
cve-2009-2138,,6/12/2009,6/19/2009,f
cve-2009-2230,,6/22/2009,6/26/2009,f
cve-2009-2228,,6/22/2009,6/26/2009,f
cve-2009-2254,,6/23/2009,6/30/2009,f
cve-2009-2307,,6/30/2009,7/2/2009,f
cve-2012-0200,,2/9/2012,2/21/2012,f
cve-2012-1825,,,6/11/2012,f
cve-2009-2365,,,7/8/2009,f
cve-2009-2370,,,7/8/2009,f
cve-2016-6300,,,8/4/2016,f
cve-2009-2377,,6/6/2009,7/8/2009,f
cve-2009-2383,,6/30/2009,7/8/2009,f
cve-2009-2339,,7/2/2009,7/7/2009,f
cve-2012-0353,,,3/14/2012,f
cve-2015-7685,,,10/5/2015,f
cve-2014-3329,,,7/29/2014,f
cve-2014-2536,,,3/18/2014,f
cve-2014-5615,,,9/8/2014,f
cve-2013-2384,5/10/2013,,4/17/2013,f
cve-2009-2616,,,7/27/2009,f
cve-2009-2619,,,7/27/2009,f
cve-2015-5742,,,10/16/2015,f
cve-2009-4333,,,12/16/2009,f
cve-2009-2588,,8/21/2009,7/24/2009,f
cve-2012-0561,,,5/3/2012,f
cve-2012-0536,,,5/3/2012,f
cve-2009-2639,,,7/28/2009,f
cve-2009-4501,,,12/31/2009,f
cve-2011-3962,,,2/8/2012,f
cve-2009-2785,,,8/17/2009,f
cve-2009-2876,,,12/18/2009,f
cve-2014-5449,,,10/20/2014,f
cve-2009-2773,,7/27/2009,8/14/2009,f
cve-2009-1519,,5/1/2009,5/4/2009,f
cve-2012-1839,,,3/22/2012,f
cve-2012-1851,,,8/14/2012,f
cve-2009-2886,,,8/20/2009,f
cve-2012-5189,,,2/10/2013,f
cve-2013-0952,,,1/28/2013,f
cve-2009-3120,,,9/9/2009,f
cve-2013-4900,,8/21/2013,9/9/2013,t
cve-2009-2922,,7/24/2009,8/21/2009,f
cve-2010-4911,,9/4/2010,10/8/2011,t
cve-2009-3168,,,9/11/2009,f
cve-2009-3193,,8/27/2009,9/15/2009,f
cve-2009-3201,,9/9/2009,9/15/2009,f
cve-2013-3948,,,6/5/2013,f
cve-2013-1550,,,4/17/2013,f
cve-2016-5206,,,1/19/2017,f
cve-2009-3218,,7/23/2009,9/16/2009,f
cve-2014-6573,,,1/21/2015,f
cve-2012-4744,,,8/31/2012,f
cve-2013-2017,,,5/3/2013,f
cve-2013-2220,,,7/31/2013,f
cve-2009-3221,,9/9/2009,9/16/2009,f
cve-2009-3227,,,9/16/2009,f
cve-2014-4161,,,6/13/2014,f
cve-2014-9027,,,11/20/2014,f
cve-2014-6823,,,9/30/2014,f
cve-2009-3256,,8/31/2009,9/18/2009,f
cve-2009-3307,,9/18/2009,9/23/2009,f
cve-2009-3334,,9/21/2009,9/23/2009,f
cve-2013-2264,,,3/29/2013,f
cve-2016-9031,,,12/14/2016,f
cve-2014-8894,,,1/28/2015,f
cve-2009-3610,,,11/9/2009,f
cve-2013-0741,,,11/15/2013,f
cve-2013-6077,,,11/5/2013,f
cve-2013-0544,,,4/24/2013,f
cve-2013-2914,,,10/2/2013,f
cve-2009-3422,,7/28/2009,9/25/2009,f
cve-2009-3437,,,9/28/2009,f
cve-2012-2230,,,4/12/2012,f
cve-2013-3911,11/24/2013,,11/12/2013,f
cve-2013-2790,,,8/12/2013,f
cve-2013-4701,,,8/21/2013,f
cve-2013-5025,,,8/6/2013,f
cve-2009-3533,,,10/2/2009,f
cve-2009-3495,,9/22/2009,9/30/2009,f
cve-2009-3518,,9/29/2009,10/1/2009,f
cve-2009-3504,,5/9/2010,9/30/2009,f
cve-2009-3561,,9/18/2009,10/5/2009,f
cve-2009-3600,,,10/8/2009,f
cve-2009-3588,,,10/13/2009,f
cve-2009-3699,,11/11/2010,10/15/2009,f
cve-2012-1865,,,6/12/2012,f
cve-2012-1876,6/12/2012,8/2/2012,6/12/2012,f
cve-2012-1877,12/21/2012,,6/12/2012,f
cve-2012-1878,12/21/2012,,6/12/2012,f
cve-2012-1882,,,6/12/2012,f
cve-2009-3760,,,10/22/2009,f
cve-2009-3780,,,10/26/2009,f
cve-2009-3785,,,10/26/2009,f
cve-2015-2007,,,1/2/2016,f
cve-2013-3614,,,9/17/2013,f
cve-2012-6518,,,1/23/2013,t
cve-2009-3790,,,10/26/2009,f
cve-2013-5215,,,11/19/2013,f
cve-2015-0488,,,4/16/2015,f
cve-2009-3809,,7/20/2009,10/27/2009,f
cve-2012-3385,,,7/22/2012,f
cve-2009-3813,,,10/27/2009,f
cve-2009-3816,,,10/28/2009,f
cve-2014-5458,,,8/25/2014,f
cve-2009-0085,,,3/10/2009,f
cve-2012-1891,8/22/2012,,7/10/2012,f
cve-2016-9034,,,12/14/2016,f
cve-2014-5913,,,9/17/2014,f
cve-2009-3823,,7/14/2009,10/28/2009,f
cve-2012-2401,,,4/21/2012,f
cve-2014-7032,,,10/16/2014,f
cve-2009-1423,,,7/14/2009,f
cve-2014-3941,,,6/3/2014,f
cve-2011-3830,,,1/28/2012,f
cve-2013-0559,,,7/18/2013,f
cve-2017-2400,,,4/1/2017,f
cve-2010-2769,,,9/9/2010,f
cve-2014-3963,,,6/4/2014,f
cve-2009-3860,,6/17/2009,11/4/2009,f
cve-2009-3878,,,11/5/2009,f
cve-2017-2420,,,4/1/2017,f
cve-2014-1619,,,1/21/2014,f
cve-2014-1870,,,2/6/2014,f
cve-2014-3807,,,5/21/2014,f
cve-2014-4192,,,6/17/2014,f
cve-2014-4723,,,7/7/2014,f
cve-2009-2404,,,8/3/2009,f
cve-2014-5110,,,7/28/2014,f
cve-2014-5186,,,8/6/2014,f
cve-2014-5382,,,8/20/2014,f
cve-2012-1895,,,11/13/2012,f
cve-2010-0723,,2/22/2010,2/26/2010,t
cve-2009-3918,,,11/9/2009,f
cve-2014-6252,,,9/5/2014,f
cve-2014-8078,,,10/9/2014,f
cve-2014-8310,,,10/16/2014,f
cve-2014-8317,,,10/17/2014,f
cve-2014-8533,,,10/29/2014,f
cve-2014-8622,,,11/5/2014,f
cve-2014-8748,,,10/13/2014,f
cve-2014-2374,,,11/5/2014,f
cve-2014-5930,,,9/18/2014,f
cve-2014-8952,,,11/16/2014,f
cve-2014-9022,,,11/20/2014,f
cve-2009-3913,,11/3/2009,11/9/2009,f
cve-2012-1896,,,11/13/2012,f
cve-2009-4043,,,11/20/2009,f
cve-2009-4076,,,11/25/2009,f
cve-2009-4079,,,11/25/2009,f
cve-2014-9242,,,12/3/2014,f
cve-2014-9243,,,12/3/2014,f
cve-2014-9388,,,12/17/2014,f
cve-2014-1489,,,2/5/2014,f
cve-2012-4191,,,10/12/2012,f
cve-2010-0603,,,5/14/2010,f
cve-2012-1897,,,10/1/2012,f
cve-2009-4115,,,11/30/2009,f
cve-2012-1906,,,5/29/2012,f
cve-2012-1917,,,3/27/2012,f
cve-2014-1305,,,4/2/2014,f
cve-2014-8651,,,12/6/2014,f
cve-2014-0751,2/13/2014,,1/25/2014,f
cve-2014-1309,,,4/2/2014,f
cve-2017-2421,,,4/1/2017,f
cve-2009-4170,,11/25/2009,12/2/2009,f
cve-2009-4148,,12/3/2009,12/4/2009,f
cve-2009-4395,,,12/22/2009,f
cve-2009-4189,,,12/3/2009,f
cve-2009-4369,,,12/21/2009,f
cve-2016-9621,,,11/25/2016,f
cve-2009-4720,,,3/18/2010,f
cve-2014-8678,11/21/2014,,11/25/2014,f
cve-2016-7620,,,2/20/2017,f
cve-2014-8662,,,11/6/2014,f
cve-2011-0663,,,4/13/2011,f
cve-2012-1924,,,3/27/2012,f
cve-2012-1928,,,3/27/2012,f
cve-2010-0188,,9/25/2010,2/21/2010,f
cve-2009-4392,,,12/22/2009,f
cve-2010-1555,5/11/2010,7/2/2010,5/13/2010,f
cve-2012-1929,,,3/27/2012,f
cve-2012-1939,,,6/5/2012,f
cve-2012-1959,,,7/18/2012,f
cve-2012-1967,,,7/18/2012,f
cve-2012-1969,,,7/28/2012,f
cve-2012-1977,,,5/9/2012,f
cve-2015-1947,,,12/31/2015,f
cve-2015-7798,,,2/16/2016,f
cve-2009-5016,,,11/12/2010,f
cve-2012-2962,,7/22/2012,7/30/2012,t
cve-2010-0012,,,1/8/2010,f
cve-2010-0022,,,2/10/2010,f
cve-2012-1979,,3/30/2012,4/17/2012,t
cve-2012-1986,,,5/29/2012,f
cve-2012-1988,,,5/29/2012,f
cve-2016-9050,,,1/26/2017,f
cve-2014-3063,,,8/17/2014,f
cve-2014-8809,,,12/24/2014,f
cve-2014-4149,,,11/11/2014,f
cve-2010-0053,3/16/2010,,3/12/2010,f
cve-2010-0075,,,1/12/2010,f
cve-2010-0095,4/5/2010,,4/1/2010,f
cve-2010-0237,,,4/14/2010,f
cve-2016-9051,,,2/21/2017,f
cve-2010-0250,2/9/2010,,2/10/2010,f
cve-2012-2008,,,5/9/2012,f
cve-2012-2009,,,5/9/2012,f
cve-2012-2018,,,7/5/2012,f
cve-2012-2034,,,6/8/2012,f
cve-2012-2046,,,8/15/2012,f
cve-2012-2068,,,9/4/2012,f
cve-2012-2073,,,8/14/2012,f
cve-2012-2080,,,8/14/2012,f
cve-2012-2081,,,8/14/2012,f
cve-2012-2089,,,4/17/2012,f
cve-2014-6006,,,9/22/2014,f
cve-2014-1993,,,7/20/2014,f
cve-2014-4687,,,7/2/2014,f
cve-2014-8557,,,11/13/2014,f
cve-2014-1287,,,3/14/2014,f
cve-2010-1247,,,6/8/2010,f
cve-2010-1285,,,6/30/2010,f
cve-2010-1570,,,6/9/2010,f
cve-2013-6955,,12/24/2013,1/9/2014,f
cve-2014-0638,,,4/4/2014,f
cve-2011-5084,,,4/2/2012,f
cve-2010-1634,,,5/27/2010,f
cve-2010-1789,,,7/30/2010,f
cve-2010-2008,,8/3/2010,7/13/2010,f
cve-2014-0675,,,1/22/2014,f
cve-2014-0812,,,2/1/2014,f
cve-2010-2175,,,6/15/2010,f
cve-2010-2209,,,6/30/2010,f
cve-2010-2299,,,6/15/2010,f
cve-2010-2402,,,7/13/2010,f
cve-2012-2090,,,6/16/2012,f
cve-2014-0967,,,7/18/2014,f
cve-2014-1258,,,2/26/2014,f
cve-2014-123456,,,1/13/2015,f
cve-2014-1272,,,3/14/2014,f
cve-2014-1609,,,3/20/2014,f
cve-2011-0945,,,10/3/2011,f
cve-2010-2569,,,12/16/2010,f
cve-2010-2751,,,7/30/2010,f
cve-2014-1772,,,6/10/2014,f
cve-2010-2997,12/10/2010,,12/14/2010,f
cve-2010-3010,,,9/15/2010,f
cve-2010-3229,,,10/13/2010,f
cve-2010-3779,,,10/6/2010,f
cve-2016-9081,,,1/23/2017,f
cve-2016-9082,,,2/3/2017,f
cve-2016-9085,,,2/3/2017,f
cve-2014-1811,,,6/10/2014,f
cve-2014-1876,,,2/10/2014,f
cve-2010-3113,,,8/24/2010,f
cve-2010-3171,,9/14/2010,9/15/2010,f
cve-2010-3190,,,8/31/2010,f
cve-2014-1959,,,3/6/2014,f
cve-2014-1984,,,4/19/2014,f
cve-2014-1966,,,2/23/2014,f
cve-2014-2016,,,3/25/2014,f
cve-2014-2107,,,3/27/2014,f
cve-2014-2219,,,3/20/2014,f
cve-2010-3324,,8/16/2010,9/17/2010,f
cve-2012-2093,,,5/18/2012,f
cve-2014-2240,,,3/12/2014,f
cve-2014-2286,,,4/18/2014,f
cve-2014-2334,,,10/31/2014,f
cve-2014-4428,,,10/17/2014,f
cve-2014-2402,,,4/15/2014,f
cve-2010-3537,,,10/14/2010,f
cve-2010-3578,,,10/14/2010,f
cve-2010-3736,,,10/5/2010,f
cve-2010-3803,,,11/20/2010,f
cve-2016-9091,,,4/5/2017,f
cve-2014-8339,,,11/4/2014,f
cve-2014-2429,,,4/15/2014,f
cve-2014-2479,,,7/16/2014,f
cve-2014-2494,,,7/16/2014,f
cve-2014-5851,,,9/9/2014,f
cve-2014-2523,,,3/24/2014,f
cve-2009-4709,,,3/15/2010,f
cve-2012-5351,,,10/9/2012,f
cve-2011-2163,,,5/20/2011,f
cve-2010-3831,,,11/26/2010,f
cve-2014-2541,,,4/8/2014,f
cve-2014-3681,,,10/15/2014,f
cve-2014-2626,7/24/2014,,7/26/2014,f
cve-2014-2629,,,8/12/2014,f
cve-2014-2755,,,6/10/2014,f
cve-2014-3499,,,7/11/2014,f
cve-2013-1329,,,5/14/2013,f
cve-2010-3947,,,12/16/2010,f
cve-2009-4414,,,12/24/2009,f
cve-2014-6860,,,10/2/2014,f
cve-2015-7623,10/13/2015,,10/14/2015,f
cve-2010-4045,,,10/21/2010,f
cve-2010-4120,,10/22/2010,10/28/2010,f
cve-2010-4344,,12/11/2010,12/14/2010,f
cve-2009-4968,,,7/27/2010,f
cve-2014-2781,7/9/2014,,7/8/2014,f
cve-2014-3025,,,7/30/2014,f
cve-2014-3095,,,9/4/2014,f
cve-2014-3110,,,7/24/2014,f
cve-2015-7815,,,11/16/2015,f
cve-2014-3172,,,8/26/2014,f
cve-2014-3306,,,7/17/2014,f
cve-2009-4512,,10/28/2009,12/31/2009,f
cve-2011-3898,,,11/11/2011,f
cve-2013-2025,,,4/25/2014,f
cve-2009-4970,,,7/27/2010,f
cve-2016-9101,,,12/9/2016,f
cve-2016-9102,,,12/9/2016,f
cve-2010-0410,,,2/21/2010,f
cve-2010-0646,,,2/18/2010,f
cve-2010-1182,,,3/29/2010,f
cve-2010-1386,,,8/19/2010,f
cve-2010-1388,,,6/11/2010,f
cve-2012-2099,,3/12/2012,1/23/2013,f
cve-2012-2110,,4/19/2012,4/19/2012,f
cve-2016-9104,,,12/9/2016,f
cve-2014-3351,,,8/29/2014,f
cve-2014-3363,,,9/11/2014,f
cve-2014-3452,,,5/16/2014,f
cve-2014-3481,,,7/7/2014,f
cve-2014-3486,,,7/7/2014,f
cve-2014-3525,,,8/22/2014,f
cve-2016-4530,,,6/19/2016,f
cve-2010-2238,,,8/19/2010,f
cve-2010-1757,,,6/22/2010,f
cve-2010-2494,,,7/8/2010,f
cve-2016-1331,,,2/15/2016,f
cve-2016-9105,,,12/9/2016,f
cve-2013-3426,,,7/17/2013,f
cve-2011-3927,,,1/23/2012,f
cve-2010-2741,,,10/13/2010,f
cve-2010-2764,,,9/9/2010,f
cve-2010-3526,,,10/14/2010,f
cve-2009-4247,,,1/25/2010,f
cve-2014-3543,,,7/29/2014,f
cve-2009-4726,,8/3/2009,3/18/2010,f
cve-2010-1456,,,5/19/2010,f
cve-2012-6080,,,1/2/2013,f
cve-2010-3818,,,11/20/2010,f
cve-2010-3859,,,12/29/2010,f
cve-2012-2113,,,7/22/2012,f
cve-2011-2788,,,8/2/2011,f
cve-2016-5839,,,6/29/2016,f
cve-2014-1250,,,2/26/2014,f
cve-2016-9121,,,3/27/2017,f
cve-2009-4548,,8/10/2009,1/4/2010,f
cve-2013-3003,,,7/2/2013,f
cve-2013-3420,,,7/17/2013,f
cve-2009-4555,,,1/4/2010,f
cve-2009-4694,,,3/10/2010,f
cve-2009-4776,,,4/21/2010,f
cve-2009-4685,,7/20/2009,3/10/2010,f
cve-2009-4723,,8/3/2009,3/18/2010,f
cve-2009-4661,,9/16/2009,3/3/2010,f
cve-2012-2118,,,5/18/2012,f
cve-2012-2126,,,10/1/2013,f
cve-2012-2128,,,8/27/2012,f
cve-2012-2141,,,8/14/2012,f
cve-2012-2156,,,4/11/2012,f
cve-2009-4804,,,4/23/2010,f
cve-2009-4830,,,4/27/2010,f
cve-2009-4842,,,5/7/2010,f
cve-2009-4848,,,5/7/2010,f
cve-2009-4939,,5/27/2009,7/22/2010,f
cve-2012-2165,,,8/17/2012,f
cve-2012-2173,,,6/20/2012,f
cve-2012-2177,,,3/2/2013,f
cve-2012-2193,,,3/2/2013,f
cve-2012-2209,,,8/14/2012,t
cve-2009-4953,,,7/22/2010,f
cve-2009-4990,,,8/25/2010,f
cve-2016-1000009,,,10/6/2016,f
cve-2010-3956,,,12/16/2010,f
cve-2013-0278,,,4/2/2013,f
cve-2009-4995,,,8/25/2010,f
cve-2009-4999,,,9/20/2010,f
cve-2010-0374,,1/14/2010,1/21/2010,f
cve-2012-2240,,,9/30/2012,f
cve-2012-2249,,,2/2/2014,f
cve-2012-2259,,,10/9/2013,f
cve-2012-2269,,,4/20/2012,f
cve-2012-2274,,5/9/2012,8/13/2012,f
cve-2012-2281,,,7/5/2012,f
cve-2012-2288,,11/7/2012,9/4/2012,f
cve-2012-2298,,,8/14/2012,f
cve-2012-2301,,,11/15/2014,f
cve-2012-2304,,,8/14/2012,f
cve-2010-1593,,,4/28/2010,f
cve-2010-1689,,,5/7/2010,f
cve-2010-1906,,,5/11/2010,f
cve-2010-2123,,,6/1/2010,f
cve-2010-2223,,,6/24/2010,f
cve-2013-0319,,,3/27/2013,f
cve-2013-0487,,,3/27/2013,f
cve-2011-0686,,,1/31/2011,f
cve-2010-2219,,,8/11/2010,f
cve-2010-2420,,,6/22/2010,f
cve-2010-2435,,6/24/2010,6/24/2010,f
cve-2012-0729,,,5/2/2012,f
cve-2010-2009,,,5/21/2010,f
cve-2010-2126,,5/20/2010,6/1/2010,f
cve-2010-2817,,,8/6/2010,f
cve-2010-2854,,,7/23/2010,f
cve-2012-2307,,,7/25/2012,f
cve-2012-2317,,,8/7/2012,f
cve-2010-0469,,,2/2/2010,f
cve-2010-0965,,,3/16/2010,f
cve-2010-1214,7/20/2010,7/20/2010,7/30/2010,f
cve-2010-3901,,,10/12/2010,f
cve-2010-4010,,,11/16/2010,f
cve-2010-4115,,,12/17/2010,f
cve-2010-4408,,,12/6/2010,f
cve-2010-0750,,,4/6/2010,f
cve-2010-3245,,,9/7/2010,f
cve-2012-2318,,,7/3/2012,f
cve-2012-2320,,,5/18/2012,f
cve-2012-2331,,5/8/2012,8/13/2012,f
cve-2012-2369,,,5/23/2012,f
cve-2012-2370,,,8/13/2012,f
cve-2012-2371,,5/13/2012,8/13/2012,f
cve-2012-2384,,,6/13/2012,f
cve-2012-2404,,,4/21/2012,f
cve-2012-2409,,,9/12/2012,f
cve-2012-2426,,,5/25/2012,f
cve-2013-0503,,,4/23/2013,f
cve-2013-0512,,,3/29/2013,f
cve-2010-0427,,,2/25/2010,f
cve-2010-0806,,3/10/2010,3/10/2010,f
cve-2010-2265,,6/10/2010,6/14/2010,f
cve-2010-4024,,,10/28/2010,f
cve-2012-2493,8/22/2012,,6/20/2012,f
cve-2012-2496,,,6/20/2012,f
cve-2009-3412,,,1/12/2010,f
cve-2009-3763,,,7/13/2010,f
cve-2009-3467,,,5/13/2010,f
cve-2013-0548,,,6/21/2013,f
cve-2013-0586,,,8/26/2013,f
cve-2009-4212,,,1/13/2010,f
cve-2014-3923,,,5/30/2014,f
cve-2014-4856,,,7/10/2014,f
cve-2013-2138,,,10/9/2013,f
cve-2013-2330,6/11/2013,,6/6/2013,f
cve-2010-0041,,,3/12/2010,f
cve-2010-0045,,,3/12/2010,f
cve-2010-0080,,,1/12/2010,f
cve-2014-4945,,,7/14/2014,f
cve-2014-8505,,,10/28/2014,f
cve-2010-0116,,,8/30/2010,f
cve-2010-0132,,,3/31/2010,f
cve-2010-0194,,,4/14/2010,f
cve-2010-0236,,,4/14/2010,f
cve-2016-9148,,,3/7/2017,f
cve-2017-6033,,,4/7/2017,f
